,x,Te,Zbar,ne
81,0.0464509112727818,2538.3768668399416,1.9991692473302385,4.844232368039496e+20
82,0.046900922523063,2538.13253380317,1.9991689972102824,4.847320808071548e+20
83,0.0473509337733443,2537.8859644027525,1.9991687159257283,4.850415780597866e+20
84,0.0478009450236255,2537.6371523986645,1.999168408931434,4.8535142314838426e+20
85,0.0482509562739068,2537.386090764184,1.9991680915602663,4.856613131197895e+20
86,0.0487009675241881,2537.1327724546386,1.999167779370431,4.859709450769688e+20
87,0.0491509787744693,2536.8771904253576,1.999167487920131,4.862800161228888e+20
88,0.0496009900247506,2536.6193375538505,1.9991672314371305,4.865882248258458e+20
89,0.0500510012750318,2536.3592056676343,1.999167006198589,4.868952895246657e+20
90,0.0505010125253131,2536.096785840756,1.9991667956002943,4.8720094274553086e+20
91,0.0509510237755943,2535.832069130799,1.9991665827565648,4.875049173246305e+20
92,0.0514010350258756,2535.5650465953463,1.9991663507817192,4.878069460981541e+20
93,0.0518510462761569,2535.295708505484,1.9991660841695744,4.881067552519552e+20
94,0.0523010575264381,2535.024034792644,1.999165785549545,4.884039835433072e+20
95,0.0527510687767194,2534.749998101493,1.9991654703319133,4.886982081151215e+20
96,0.0532010800270006,2534.473570924319,1.999165154194238,4.889890048218137e+20
97,0.0536510912772819,2534.1947257534057,1.999164852814079,4.892759495178e+20
98,0.0541011025275631,2533.9134359927566,1.999164580754859,4.895586447503972e+20
99,0.0545511137778444,2533.6296867278115,1.999164338305022,4.898370350724344e+20
100,0.0550011250281257,2533.343471128608,1.9991641158734617,4.901113017348846e+20
101,0.0554511362784069,2533.05478252684,1.999163903671519,4.903816307217328e+20
102,0.0559011475286882,2532.7636142542037,1.999163691910536,4.906482080169648e+20
103,0.0563511587789694,2532.469960391324,1.9991634715481617,4.909112368672695e+20
104,0.0568011700292507,2532.173823532492,1.999163242025884,4.9117111675756007e+20
105,0.0572511812795319,2531.8752116745704,1.9991630081688323,4.914283717008439e+20
106,0.0577011925298132,2531.5741329004973,1.999162774887916,4.9168352769423645e+20
107,0.0581512037800945,2531.270595293213,1.9991625470940404,4.919371107348533e+20
108,0.0586012150303757,2530.96460562202,1.9991623286929856,4.921896027932767e+20
109,0.059051226280657,2530.6561591456107,1.9991621147831844,4.924411000611553e+20
110,0.0595012375309382,2530.345245163073,1.9991618959030812,4.926914989939209e+20
111,0.0599512487812195,2530.0318529232586,1.99916166255268,4.929406943631488e+20
112,0.0604012600315007,2529.715971675017,1.9991614052319828,4.9318858094041386e+20
113,0.060851271281782,2529.397591616448,1.999161116777898,4.93435070273812e+20
114,0.0613012825320633,2529.076709126582,1.9991608052438044,4.936801831497233e+20
115,0.0617512937823445,2528.7533230588547,1.999160484774672,4.939239840857335e+20
116,0.0622013050326258,2528.427432273269,1.9991601695316332,4.941665377154991e+20
117,0.062651316282907,2528.0990356298284,1.99915987367583,4.944079086726797e+20
118,0.0631013275331883,2527.7681317308766,1.9991596082556695,4.946481554472949e+20
119,0.0635513387834695,2527.434717913857,1.999159369038538,4.94887306368962e+20
120,0.0640013500337508,2527.0987911286907,1.999159147110208,4.951253805271291e+20
121,0.064451361284032,2526.7603483252,1.999158933555241,4.9536239700885045e+20
122,0.0649013725343133,2526.4193864531976,1.999158719458226,4.955983749012107e+20
123,0.0653513837845946,2526.0759022332286,1.9991584979253532,4.958333354958581e+20
124,0.0658013950348758,2525.729891532064,1.9991582695908008,4.960673082937349e+20
125,0.0662514062851571,2525.381350017789,1.9991580368406292,4.963003247062212e+20
126,0.0667014175354383,2525.030273358489,1.9991578020609049,4.965324161446996e+20
127,0.0671514287857196,2524.6766572214865,1.9991575676369109,4.967636140188604e+20
128,0.0676014400360009,2524.320496594468,1.99915733525896,4.969939482328537e+20
129,0.0680514512862821,2523.96178453681,1.9991571046455463,4.97223444419219e+20
130,0.0685014625365634,2523.600513768241,1.9991568751678503,4.9745212745809376e+20
131,0.0689514737868446,2523.2366770084877,1.9991566461970527,4.976800222296156e+20
132,0.0694014850371259,2522.870266966237,1.9991564171054648,4.97907153634558e+20
133,0.0698514962874071,2522.501274226416,1.999156187483462,4.981335505436697e+20
134,0.0703015075376884,2522.129684737774,1.999155957397448,4.983592504941624e+20
135,0.0707515187879696,2521.755483837291,1.999155726976637,4.985842921668251e+20
136,0.0712015300382509,2521.378656861959,1.9991554963502471,4.988087142424471e+20
137,0.0716515412885322,2520.999189122582,1.9991552656465303,4.990325551940747e+20
138,0.0721015525388134,2520.6170639006305,1.9991550349188705,4.992558373895787e+20
139,0.0725515637890947,2520.2322610354167,1.999154804093665,4.994785558792807e+20
140,0.0730015750393759,2519.844760032537,1.9991545730850016,4.997007030650989e+20
141,0.0734515862896572,2519.454540397589,1.9991543418069648,4.999222713489515e+20
142,0.0739015975399384,2519.061581528841,1.999154110175372,5.001432527855023e+20
143,0.0743516087902197,2518.665858855193,1.9991538781700144,5.003636265872446e+20
144,0.074801620040501,2518.2673427637624,1.9991536458519463,5.0058335565485775e+20
145,0.0752516312907822,2517.866003315992,1.9991534132874689,5.008024018353725e+20
146,0.0757016425410635,2517.4618105733275,1.9991531805428824,5.010207269758195e+20
147,0.0761516537913447,2517.054734561437,1.999152947683284,5.012382942817797e+20
148,0.076601665041626,2516.644744637838,1.9991527147512416,5.014550923315684e+20
149,0.0770516762919072,2516.2318095679725,1.9991524817693644,5.016711321872497e+20
150,0.0775016875421885,2515.8158980967946,1.9991522487595688,5.018864256889921e+20
151,0.0779516987924698,2515.396978969255,1.9991520157437712,5.021009846769648e+20
152,0.078401710042751,2514.975020818134,1.9991517827423184,5.0231482013665486e+20
153,0.0788517212930323,2514.5499911027227,1.9991515497591248,5.025279341124554e+20
154,0.0793017325433135,2514.121856582927,1.9991513167883148,5.027403233199459e+20
155,0.0797517437935948,2513.690584009334,1.9991510838238773,5.029519844037069e+20
156,0.080201755043876,2513.25614013253,1.9991508508598053,5.0316291400832e+20
157,0.0806517662941573,2512.8184912991737,1.9991506178909104,5.033731098586308e+20
158,0.0811017775444386,2512.37760127616,1.999150384917244,5.035825765787915e+20
159,0.0815517887947198,2511.9334328157024,1.9991501519409167,5.037913215066055e+20
160,0.0820018000450011,2511.4859486675887,1.9991499189640451,5.039993519863736e+20
161,0.0824518112952823,2511.035111581606,1.9991496859887457,5.042066753624089e+20
162,0.0829018225455636,2510.580883151786,1.999149453016382,5.044132944328875e+20
163,0.0833518337958448,2510.12322029392,1.9991492200452683,5.046191935943028e+20
164,0.0838018450461261,2509.662078740235,1.9991489870729464,5.048243525876527e+20
165,0.0842518562964074,2509.1974142229624,1.99914875409696,5.050287511539469e+20
166,0.0847018675466886,2508.729182474306,1.9991485211148563,5.05232369085861e+20
167,0.0851518787969699,2508.257339212513,1.9991482881267135,5.054352109784436e+20
168,0.0856018900472511,2507.781840119529,1.999148055139189,5.0563734593339405e+20
169,0.0860519012975324,2507.3026408714763,1.9991478221599936,5.058388534051639e+20
170,0.0865019125478136,2506.819697144475,1.9991475891968415,5.06039812848204e+20
171,0.0869519237980949,2506.3329644696737,1.9991473562572883,5.062403021145965e+20
172,0.0874019350483761,2505.8423867763204,1.99914712333642,5.064402708218127e+20
173,0.0878519462986574,2505.347888106447,1.9991468904079437,5.066394487760232e+20
174,0.0883019575489387,2504.849390547649,1.9991466574434664,5.068375441812064e+20
175,0.0887519687992199,2504.346816187522,1.999146424414597,5.0703426524133976e+20
176,0.0892019800495012,2503.8400881851308,1.9991461912927135,5.072293407011536e+20
177,0.0896519912997824,2503.329161969033,1.9991459580423965,5.074231179323304e+20
178,0.0901020025500637,2502.814030145896,1.9991457246203828,5.076166570349512e+20
179,0.090552013800345,2502.2946873817605,1.999145490982977,5.078110575885075e+20
180,0.0910020250506262,2501.771128342663,1.9991452570864836,5.08007419172491e+20
181,0.0914520363009075,2501.243347157352,1.9991450228922756,5.082068174847754e+20
182,0.0919020475511887,2500.711330158932,1.999144788435245,5.084099817215221e+20
183,0.09235205880147,2500.1750578017245,1.9991445538057309,5.086173797778426e+20
184,0.0928020700517512,2499.6345103957296,1.9991443190954312,5.088294731339382e+20
185,0.0932520813020325,2499.089668250944,1.999144084396045,5.0904672327000936e+20
186,0.0937020925523137,2498.540504746758,1.9991438497774872,5.092694753519199e+20
187,0.094152103802595,2497.986940517007,1.9991436151438804,5.094971893327919e+20
188,0.0946021150528763,2497.4288719450096,1.999143380323124,5.0972891817660986e+20
189,0.0950521263031575,2496.8661952860048,1.9991431451427144,5.099637126977877e+20
190,0.0955021375534388,2496.2988067952306,1.9991429094301485,5.102006237107116e+20
191,0.09595214880372,2495.7266017965976,1.9991426731526545,5.104387611641835e+20
192,0.0964021600540013,2495.149471692037,1.9991424368658968,5.106774840331115e+20
193,0.0968521713042826,2494.567306851236,1.9991422012804168,5.109162168344596e+20
194,0.0973021825545638,2493.9799976438794,1.9991419671067496,5.111543840854765e+20
195,0.0977521938048451,2493.387434414435,1.9991417350524276,5.113914102291504e+20
196,0.0982022050551263,2492.78949995402,1.9991415049235568,5.116266974635886e+20
197,0.0986522163054076,2492.186058961024,1.9991412743670465,5.118595947031753e+20
198,0.0991022275556888,2491.576973481254,1.9991410407132448,5.120894430503489e+20
199,0.0995522388059701,2490.9621055605157,1.999140801292498,5.123155836075476e+20
200,0.1000022500562514,2490.3413169687424,1.9991405535390667,5.125373572209122e+20
201,0.1004522613065326,2489.714456302333,1.999140299849248,5.1275409249783946e+20
202,0.1009022725568139,2489.081353475556,1.999140049656277,5.129651006892867e+20
203,0.1013522838070951,2488.4418369827754,1.9991398129282243,5.131696917270532e+20
204,0.1018022950573764,2487.795735318347,1.999139599633161,5.133671755429379e+20
205,0.1022523063076576,2487.142876371671,1.9991394189590013,5.135568677739068e+20
206,0.1027023175579389,2486.483077316283,1.9991392662744465,5.137381851148695e+20
207,0.1031523288082201,2485.816146133095,1.9991391250933577,5.139106309534577e+20
208,0.1036023400585014,2485.1418905049563,1.9991389785452167,5.140737114882374e+20
209,0.1040523513087827,2484.460118114718,1.999138809759505,5.142269329177749e+20
210,0.1045023625590639,2483.7706285572717,1.9991386042430248,5.143697489155707e+20
211,0.1049523738093452,2483.073151189572,1.999138368147877,5.145011570135791e+20
212,0.1054023850596264,2482.367379270041,1.9991381182367376,5.146199203114871e+20
213,0.1058523963099077,2481.653005760747,1.9991378713593904,5.147247999843832e+20
214,0.106302407560189,2480.929723623765,1.9991376443656197,5.148145572074997e+20
215,0.1067524188104702,2480.19724679585,1.999137450366529,5.148883422572152e+20
216,0.1072024300607515,2479.455388903701,1.9991372847037727,5.149471547572888e+20
217,0.1076524413110327,2478.703993160147,1.999137137445362,5.149925431835088e+20
218,0.108102452561314,2477.9429027827505,1.9991369986584624,5.150260560995513e+20
219,0.1085524638115952,2477.1719610245027,1.9991368584163631,5.1504924240956745e+20
220,0.1090024750618765,2476.391028936383,1.999136709868086,5.1506382207100223e+20
221,0.1094524863121577,2475.600014191042,1.999136554219517,5.150719631138369e+20
222,0.109902497562439,2474.79883200165,1.9991363939796447,5.150759060386234e+20
223,0.1103525088127203,2473.987397581374,1.9991362316574577,5.150778913459133e+20
224,0.1108025200630015,2473.165624936542,1.999136069744355,5.150801400979111e+20
225,0.1112525313132828,2472.333362207756,1.9991359097716472,5.150838124720426e+20
226,0.111702542563564,2471.4903590390963,1.9991357518349229,5.150884821838025e+20
227,0.1121525538138453,2470.636357008538,1.9991355959121917,5.150935930296913e+20
228,0.1126025650641266,2469.771097694056,1.999135441981468,5.150985888062098e+20
229,0.1130525763144078,2468.894322638904,1.9991352899551704,5.1510293345803554e+20
230,0.1135025875646891,2468.0057727306084,1.999135138506896,5.151064714662928e+20
231,0.1139525988149703,2467.105188271676,1.999134985205002,5.15109386813782e+20
232,0.1144026100652516,2466.192309544088,1.9991348275790808,5.151118753910167e+20
233,0.1148526213155328,2465.266876829833,1.9991346631587288,5.151141330885106e+20
234,0.1153026325658141,2464.3286251271784,1.999134490311451,5.1511634140032165e+20
235,0.1157526438160953,2463.377241983381,1.999134314929725,5.151185525315909e+20
236,0.1162026550663766,2462.4123898791154,1.9991341468811907,5.151207503889789e+20
237,0.1166526663166579,2461.433731068195,1.9991339960694623,5.151229182610245e+20
238,0.1171026775669391,2460.440927804432,1.9991338723981569,5.1512503943626215e+20
239,0.1175526888172204,2459.4336473090307,1.9991337821097583,5.151271107082823e+20
240,0.1180027000675016,2458.411580774411,1.9991337137791856,5.151291940421924e+20
241,0.1184527113177829,2457.3744266144736,1.9991336506588844,5.1513137103643686e+20
242,0.1189027225680641,2456.321883244583,1.9991335760002256,5.1513372329343903e+20
243,0.1193527338183454,2455.2536489216795,1.999133473067988,5.151363323411266e+20
244,0.1198027450686267,2454.1693274983445,1.999133333116711,5.1513923531583776e+20
245,0.1202527563189079,2453.068269089979,1.9991331688755856,5.15142350039536e+20
246,0.1207027675691892,2451.949781619779,1.9991329966446696,5.151455744942216e+20
247,0.1211527788194704,2450.813173010946,1.999132832724024,5.151488066618965e+20
248,0.1216027900697517,2449.6577581525994,1.9991326932682871,5.1515194842151846e+20
249,0.1220528013200329,2448.4832755983143,1.9991325855877276,5.151551386633163e+20
250,0.1225028125703142,2447.29012388549,1.9991325032148644,5.151588854933068e+20
251,0.1229528238205955,2446.078758712248,1.9991324384889384,5.1516372899501736e+20
252,0.1234028350708767,2444.849635776703,1.9991323837491877,5.151702092519747e+20
253,0.123852846321158,2443.603097560959,1.9991323313754807,5.1517880764840274e+20
254,0.1243028575714392,2442.337199433065,1.999132274568467,5.151888197645522e+20
255,0.1247528688217205,2441.047872947417,1.9991322072909683,5.1519844004334e+20
256,0.1252028800720017,2439.730969158664,1.9991321235346973,5.152058211908399e+20
257,0.125652891322283,2438.38233912145,1.9991320172913645,5.152091159131262e+20
258,0.1261029025725643,2436.99862724577,1.999131885010747,5.152063422534758e+20
259,0.1265529138228455,2435.584148170077,1.999131746907376,5.151942163235154e+20
260,0.1270029250731268,2434.147515486293,1.999131636515288,5.1516872453776e+20
261,0.127452936323408,2432.696609768392,1.999131586432637,5.151261035079069e+20
262,0.1279029475736893,2431.22608418912,1.999131610871994,5.150669670661151e+20
263,0.1283529588239706,2429.7238089378657,1.9991316453711017,5.149946627860744e+20
264,0.1288029700742518,2428.190317188209,1.9991314579198924,5.1490983798727154e+20
265,0.1292529813245331,2426.625760230332,1.999131213247488,5.148131667323434e+20
266,0.1297029925748143,2425.0283676404206,1.9991312121127465,5.147057050800928e+20
267,0.1301530038250956,2423.3972035353863,1.999131230871215,5.145883535849788e+20
268,0.1306030150753769,2421.731243491632,1.999131235292802,5.1446202190459856e+20
269,0.1310530263256581,2420.029299571147,1.9991312626374924,5.143276422860332e+20
270,0.1315030375759394,2418.290202156489,1.9991310641332272,5.141861358624822e+20
271,0.1319530488262206,2416.5127304710663,1.9991308287264995,5.140384242455827e+20
272,0.1324030600765019,2414.695610000748,1.9991308358942916,5.138854311135149e+20
273,0.1328530713267831,2412.837518438191,1.9991308657358853,5.137280807604116e+20
274,0.1333030825770644,2410.937077238033,1.9991308476839813,5.135672905368548e+20
275,0.1337530938273456,2408.992854554658,1.9991308433588324,5.134039872805873e+20
276,0.1342031050776269,2407.0033605663048,1.999130891130287,5.1323912213283904e+20
277,0.1346531163279082,2404.9670347591696,1.999130801649879,5.130736051416303e+20
278,0.1351031275781894,2402.882251124423,1.9991305222361917,5.129083375940872e+20
279,0.1355531388284707,2400.7473142690283,1.999130441699293,5.1274424902335096e+20
280,0.1360031500787519,2398.5604492959137,1.9991304804009429,5.125822591230822e+20
281,0.1364531613290332,2396.3198059805563,1.999130471922495,5.124232936788952e+20
282,0.1369031725793144,2394.023451428599,1.9991305128795247,5.12268298596623e+20
283,0.1373531838295957,2391.6693580287856,1.9991304095421647,5.1211820385188885e+20
284,0.1378031950798769,2389.2554041843737,1.9991301310919805,5.119739228948664e+20
285,0.1382532063301582,2386.779364293187,1.9991300673284973,5.118363575830831e+20
286,0.1387032175804395,2384.2389076464538,1.999130103799424,5.117064225898139e+20
287,0.1391532288307207,2381.6315876114027,1.99913009611582,5.1158505264008e+20
288,0.139603240081002,2378.954834887933,1.99913013746026,5.114731961489149e+20
289,0.1400532513312832,2376.206015868016,1.999130015741084,5.113717567589249e+20
290,0.1405032625815645,2373.382208208414,1.999129740909772,5.112816407267445e+20
291,0.1409532738318458,2370.480306894158,1.999129693843928,5.112037906198855e+20
292,0.141403285082127,2367.498119755938,1.999129726376924,5.111391937735399e+20
293,0.1418532963324083,2364.430875884244,1.999129720527812,5.110886660663388e+20
294,0.1423033075826895,2361.273437821864,1.9991297644796475,5.110530158368633e+20
295,0.1427533188329708,2358.035381460952,1.9991296140293096,5.110340665973333e+20
296,0.1432033300832521,2354.6906057886035,1.9991293513344663,5.110311314577709e+20
297,0.1436533413335333,2351.2175655969354,1.9991293459805108,5.110376709608916e+20
298,0.1441033525838146,2347.667824747253,1.999129346015969,5.110438633872334e+20
299,0.1445533638340958,2344.004939286581,1.9991293460159891,5.110495074606991e+20
300,0.1450033750843771,2340.2229484651584,1.999129377537589,5.1105473059023205e+20
301,0.1454533863346583,2336.3154576881,1.9991289693607872,5.110595261662276e+20
302,0.1459033975849396,2332.275604608268,1.9991289693668997,5.110639493101603e+20
303,0.1463534088352208,2328.095978100163,1.9991289693669,5.110679415025176e+20
304,0.1468034200855021,2323.768620390422,1.9991289693668957,5.110716265485021e+20
305,0.1472534313357834,2319.284910843959,1.9991289714705087,5.110750150220339e+20
306,0.1477034425860646,2314.635507904929,1.9991285926152491,5.110780680284637e+20
307,0.1481534538363459,2309.810298725208,1.999128592717831,5.110808391481519e+20
308,0.1486034650866271,2304.798299783501,1.99912859271783,5.110834099774264e+20
309,0.1490534763369084,2299.587523042236,1.999128592717832,5.11085758417276e+20
310,0.1495034875871896,2294.164884647375,1.9991285922118696,5.110878920944154e+20
311,0.1499534988374709,2288.5160734229858,1.9991282165014452,5.110898743551101e+20
312,0.1504035100877521,2282.6253778756613,1.999128216068757,5.110917739474149e+20
313,0.1508535213380334,2276.475472978116,1.99912821606876,5.110935641685365e+20
314,0.1513035325883147,2270.047221041224,1.9991282160668613,5.1109523179572016e+20
315,0.1517535438385959,2263.3194332167373,1.999127800285508,5.110968930984719e+20
316,0.1522035550888772,2256.2684855501107,1.999127839419016,5.110984893512576e+20
317,0.1526535663391584,2248.868017778747,1.9991278394196896,5.11100146516916e+20
318,0.1531035775894397,2241.088391513949,1.9991278393696317,5.1110179884418544e+20
319,0.1535535888397209,2232.8962030426487,1.999127465479106,5.111035051160929e+20
320,0.1540036000900022,2224.2535676408484,1.9991274627705489,5.111053388803265e+20
321,0.1544536113402835,2215.117238917433,1.9991274627716933,5.111072700114645e+20
322,0.1549036225905647,2205.437580236793,1.9991274515038648,5.111093471838515e+20
323,0.155353633840846,2195.1571681262026,1.9991270861255013,5.111115615580291e+20
324,0.1558036450911272,2184.2090724714835,1.9991270861187216,5.111139999837852e+20
325,0.1562536563414085,2172.5145097266945,1.999126674316146,5.111166433699217e+20
326,0.1567036675916898,2159.979833643265,1.999126709471648,5.111195661042085e+20
327,0.157153678841971,2146.4923180731325,1.999126709562757,5.111227639523479e+20
328,0.1576036900922523,2131.914343080271,1.9991263326112592,5.1112621980270526e+20
329,0.1580537013425335,2116.074993952569,1.99912633299628,5.111300663204126e+20
330,0.1585037125928148,2098.757334955404,1.9991259567738389,5.1113425772132185e+20
331,0.158953723843096,2079.6783161392004,1.9991259563833732,5.111388380280709e+20
332,0.1594037350933773,2058.4542898264517,1.9991255793882736,5.111438389715469e+20
333,0.1598537463436586,2034.5352218718856,1.9991255789548728,5.111492425791989e+20
334,0.1603037575939398,2007.0550496859448,1.9991252052245492,5.1115513048594645e+20
335,0.1607537688442211,1974.352326079431,1.999033069581181,5.111572718099091e+20
336,0.1612037800945023,1930.51885511192,2.347669060031244,5.276600288028564e+20
337,0.1616537913447836,1874.734169700955,3.4896323181118136,5.830269327584124e+20
338,0.1621038025950648,1814.8349132030396,5.322736735953112,6.74625964007179e+20
339,0.1625538138453461,1756.865439695972,7.740150425399593,7.996090949484243e+20
340,0.1630038250956273,1703.0810164988848,10.635041421074392,9.551283593466753e+20
341,0.1634538363459086,1652.6649524483903,13.900577007287264,1.138335671300112e+21
342,0.1639038475961899,1603.2686170151349,17.429925105295485,1.346383061764152e+21
343,0.1643538588464711,1552.174040928522,21.11625329682192,1.576422494418139e+21
344,0.1648038700967524,1496.8745373832835,24.852729887683005,1.8256060122365184e+21
345,0.1652538813470336,1435.284171766965,28.532521958457004,2.0910854676247864e+21
346,0.1657038925973149,1365.791167264763,32.04879754038876,2.3700129078739206e+21
347,0.1661539038475961,1287.2796919187967,35.2947247443414,2.6595403514996914e+21
348,0.1666039150978774,1199.1765026689072,38.163470566782536,2.956819761980304e+21
349,0.1670539263481587,1101.5483970609737,40.54820333167,3.2590030809536885e+21
350,0.1675039375984399,995.2743689115302,42.34209069832066,3.563242310332676e+21
351,0.1679539488487212,882.3359595796874,43.43830011119526,3.86668941448318e+21
352,0.1684039600990024,766.3009704053384,43.72999964121356,4.16649643220552e+21
353,0.1688539713492837,653.0512259669644,43.11035669041741,4.459815296351577e+21
354,0.1693039825995649,551.3644129283091,41.4725371577394,4.743797939688526e+21
355,0.1697539938498462,471.0611028776668,39.013045118378486,5.023157310474114e+21
356,0.1702040051001275,414.61391242897656,38.16727963220422,5.351780863787812e+21
