130,450	6,093868E-05	130,830	5,836709E-05	131,521	6,409273E-06	127,075	8,842033E-07	127,796	8,255730E-08	128,517	9,900515E-07	128,897	8,416458E-05
135,257	7,773326E-05	135,657	6,148477E-05	136,378	6,738079E-06	132,212	9,107629E-07	132,603	8,468568E-08	133,334	1,053840E-06	134,025	1,183813E-04
140,154	9,975915E-05	140,544	6,617714E-05	141,255	7,254135E-06	136,779	9,426177E-07	137,480	8,677342E-08	138,201	1,105324E-06	138,611	1,663991E-04
144,981	1,264065E-04	145,371	7,363616E-05	146,072	8,024895E-06	141,636	9,895575E-07	142,367	8,944315E-08	143,068	1,165433E-06	143,448	2,354922E-04
149,868	1,605782E-04	150,258	8,665140E-05	150,669	9,599306E-06	146,453	1,091289E-06	147,184	8,810810E-08	147,915	1,245240E-06	148,315	3,301072E-04
154,434	2,007613E-04	154,825	1,090992E-04	155,225	1,251448E-05	151,370	1,227079E-06	152,091	9,410049E-08	152,491	1,368788E-06	153,202	4,635200E-04
158,670	2,484232E-04	159,401	1,531556E-04	159,782	1,844803E-05	155,936	1,482764E-06	156,667	1,040501E-07	157,038	1,558383E-06	157,769	6,422586E-04
163,567	3,052433E-04	163,958	2,493481E-04	164,358	3,224091E-05	160,493	2,020610E-06	161,214	1,246462E-07	161,615	1,891570E-06	162,336	8,875279E-04
167,823	1,650037E-04	168,534	1,655810E-04	168,915	9,132266E-06	165,069	3,324515E-06	165,801	1,708165E-07	166,191	2,569493E-06	166,902	6,163634E-04
172,700	8,020511E-05	173,101	1,164672E-04	173,482	8,032049E-06	169,646	1,254555E-06	170,367	1,068338E-07	170,748	1,674985E-06	171,469	1,189906E-04
177,257	5,782540E-05	177,648	9,845916E-05	178,048	7,432555E-06	174,203	1,146904E-06	174,904	9,796406E-08	175,294	1,485814E-06	176,025	6,897570E-05
181,784	4,374250E-05	182,174	8,751597E-05	182,915	7,083344E-06	178,779	1,080018E-06	179,480	9,254600E-08	179,861	1,371421E-06	180,562	4,359782E-05
186,340	3,382507E-05	186,731	7,947696E-05	187,462	6,779519E-06	183,296	1,016394E-06	184,007	8,997685E-08	184,387	1,286842E-06	185,108	2,820586E-05
190,947	2,715831E-05	191,347	7,353786E-05	192,058	6,547890E-06	187,862	9,585418E-07	188,573	8,978509E-08	188,954	1,220675E-06	189,715	1,929920E-05
195,814	2,143034E-05	196,194	6,847446E-05	196,905	6,316193E-06	192,449	9,305938E-07	193,170	8,726229E-08	193,881	1,168357E-06	194,281	1,337640E-05
200,671	1,701433E-05	201,051	6,437009E-05	201,772	6,118311E-06	197,296	8,993343E-07	198,007	8,462768E-08	198,738	1,119688E-06	199,118	9,036176E-06
205,237	1,366600E-05	205,978	6,097495E-05	206,379	5,949731E-06	202,173	8,721317E-07	202,884	8,230955E-08	203,605	1,077231E-06	203,995	6,264604E-06
210,184	1,125781E-05	210,575	5,825201E-05	211,296	5,805184E-06	207,100	8,491462E-07	207,851	8,046589E-08	208,252	1,041399E-06	208,973	4,415359E-06
215,031	9,211696E-06	215,422	5,574903E-05	216,153	5,663828E-06	211,697	8,289430E-07	212,408	7,864473E-08	213,129	9,858970E-07	213,509	3,184076E-06
219,598	7,641877E-06	220,309	5,356477E-05	221,030	5,533669E-06	216,544	8,088378E-07	217,255	7,708179E-08	217,966	9,594372E-07	218,687	2,264790E-06
224,495	6,384355E-06	225,196	5,158532E-05	225,917	5,413577E-06	221,421	7,902031E-07	222,152	7,541354E-08	222,863	9,344124E-07	223,253	1,598720E-06
229,732	5,450164E-06	230,133	4,985482E-05	230,834	5,301207E-06	226,308	7,738217E-07	227,019	7,421143E-08	227,750	9,138480E-07	228,140	1,189548E-06
234,630	4,648380E-06	235,010	4,827031E-05	235,721	5,199593E-06	231,545	7,574058E-07	231,956	7,295437E-08	232,667	8,925088E-07	233,388	8,390314E-07
239,497	4,043769E-06	239,907	4,688160E-05	240,638	5,108672E-06	236,442	7,438918E-07	236,843	7,183982E-08	237,544	8,745032E-07	238,265	6,190274E-07
244,394	3,554550E-06	244,794	4,560304E-05	245,535	5,020158E-06	241,019	7,306020E-07	241,720	7,081365E-08	242,441	8,582691E-07	243,162	4,725931E-07
249,321	3,119165E-06	249,711	4,437397E-05	250,422	4,933891E-06	245,936	7,177372E-07	246,657	6,965283E-08	247,378	8,415923E-07	248,089	3,525848E-07
254,208	2,779993E-06	254,638	4,324248E-05	255,349	4,852720E-06	251,143	7,060672E-07	251,534	6,858369E-08	252,255	8,267619E-07	252,966	2,675017E-07
259,095	2,376571E-06	259,485	4,219093E-05	260,196	4,776765E-06	255,750	6,941566E-07	256,481	6,760795E-08	257,182	8,128467E-07	257,893	1,809391E-07
264,022	2,133126E-06	264,402	4,135628E-05	265,123	4,723557E-06	260,917	6,840699E-07	261,308	6,685471E-08	262,059	8,006825E-07	262,770	1,269347E-07
268,899	2,014453E-06	269,289	4,076862E-05	270,000	4,692906E-06	265,834	6,766888E-07	266,225	6,620582E-08	266,946	7,911422E-07	267,657	9,969109E-08
273,816	1,962360E-06	274,216	4,036649E-05	274,917	4,675245E-06	270,401	6,729524E-07	271,122	6,600522E-08	271,853	7,840509E-07	272,584	8,688617E-08
278,623	1,938449E-06	279,013	4,006125E-05	279,744	4,666777E-06	275,618	6,708758E-07	275,999	6,578718E-08	276,690	7,793485E-07	277,411	7,940217E-08
283,440	1,923776E-06	283,810	3,983489E-05	284,501	4,660965E-06	280,445	6,698873E-07	280,846	6,547660E-08	281,557	7,755701E-07	282,258	7,380881E-08
