,Start,Center,End,alphaC,alphaC_std,alphaN,alphaN_std
2823,0.05395923963340864,0.10398172991469841,0.1540042201959882,[ 0.42864046  2.21487294 -0.24064864],[1.76902317e-03 2.62867524e-02 1.06617928e-18],[-8.75855674 41.58999063],[0.01480392 0.08475926]
2824,0.05397793962977547,0.10400042991106524,0.15402292019235503,[ 0.42904984  2.2077858  -0.83257872],[1.77462118e-03 2.63514492e-02 1.12171780e-16],[-8.76385251 41.62154434],[0.0148551  0.08505152]
2825,0.05399663962614231,0.10401912990743209,0.1540416201887219,[ 0.42946114  2.20067244 -0.13113019],[1.78023176e-03 2.64161979e-02 9.00094074e-17],[-8.76917221 41.65323871],[0.01490648 0.08534498]
2826,0.05401533962250915,0.10403782990379892,0.15406032018508872,[ 0.42987434  2.19353298 -0.08216827],[1.78585466e-03 2.64809940e-02 5.51977930e-17],[-8.77451586 41.68507378],[0.01495808 0.08563965]
2827,0.054034039618875984,0.10405652990016576,0.15407902018145556,[0.43028949 2.18636671 2.40592046],[1.79148980e-03 2.65458346e-02 7.30242481e-17],[-8.77988397 41.71705256],[0.01500988 0.08593554]
2828,0.054052739615242824,0.10407522989653259,0.1540977201778224,[ 0.43070651  2.17917496 -0.73923373],[1.79713765e-03 2.66107290e-02 3.28311765e-17],[-8.78527584 41.74917102],[0.01506189 0.08623267]
2829,0.05407143961160966,0.10409392989289944,0.15411642017418922,[0.43112549 2.17195657 0.80659343],[1.80279755e-03 2.66756639e-02 7.09853731e-17],[-8.79069223 41.78143357],[0.01511411 0.08653101]
2830,0.0540901396079765,0.10411262988926627,0.15413512017055606,[0.43154638 2.16471214 2.46610569],[1.80846982e-03 2.67406446e-02 2.29090210e-17],[-8.79613288 41.81383875],[0.01516654 0.08683057]
2831,0.05410883960434333,0.1041313298856331,0.1541538201669229,[ 0.43196922  2.15744104 -0.85362353],[1.81415428e-03 2.68056683e-02 2.80628560e-17],[-8.80159825 41.84638912],[0.01521919 0.08713138]
2832,0.05412753960071017,0.10415002988199995,0.15417252016328975,[0.432394   2.15014373 1.64687806],[1.81985073e-03 2.68707312e-02 2.30642315e-17],[-8.80708813 41.8790836 ],[0.01527204 0.08743342]
2833,0.05414623959707701,0.10416872987836678,0.15419122015965658,[ 0.43282073  2.14281993 -0.8953552 ],[1.82555935e-03 2.69358350e-02 1.25874065e-16],[-8.81260282 41.91192387],[0.01532511 0.08773671]
2834,0.054164939593443845,0.10418742987473362,0.15420992015602342,[0.4332494  2.13546972 0.76693383],[1.83128063e-03 2.70009870e-02 3.86732263e-17],[-8.81814237 41.94491032],[0.0153784  0.08804127]
2835,0.054183639589810685,0.10420612987110045,0.15422862015239025,[ 0.43368007  2.12809244 -1.3565892 ],[1.83701435e-03 2.70661817e-02 1.04024958e-17],[-8.82370728 41.97804584],[0.0154319  0.08834711]
2836,0.05420233958617752,0.1042248298674673,0.15424732014875708,[ 0.43411269  2.12068896 -3.2715005 ],[1.84275969e-03 2.71314086e-02 7.78481430e-17],[-8.82929706 42.01132756],[0.01548562 0.0886542 ]
2837,0.05422103958254436,0.10424352986383413,0.15426602014512392,[ 0.43454724  2.11325941 -0.19349399],[1.84851513e-03 2.71966444e-02 5.20695370e-18],[-8.83491156 42.04475449],[0.01553954 0.08896244]
2838,0.05423973957891119,0.10426222986020096,0.15428472014149075,[ 0.43498366  2.10580523 -1.99162432],[1.85428051e-03 2.72618897e-02 7.57651937e-17],[-8.84054997 42.07832204],[0.01559365 0.08927183]
2839,0.05425843957527803,0.10428092985656781,0.1543034201378576,[0.43542185 2.09832754 4.22566154],[1.86005700e-03 2.73271603e-02 2.09694008e-17],[-8.84621187 42.11202789],[0.01564796 0.08958239]
2840,0.05427713957164487,0.10429962985293464,0.15432212013422444,[ 0.43586225  2.09081974 -9.77012119],[1.86584564e-03 2.73924637e-02 1.18358792e-16],[-8.85190142 42.145896  ],[0.0157025  0.08989431]
2841,0.054295839568011706,0.10431832984930148,0.15434082013059128,[ 0.43630473  2.08328379 11.726723  ],[1.87164857e-03 2.74578336e-02 1.12508720e-18],[-8.85761769 42.1799213 ],[0.01575729 0.09020767]
2842,0.054314539564378546,0.10433702984566831,0.1543595201269581,[ 0.43674922  2.07572059 14.75665017],[1.87746511e-03 2.75232591e-02 1.45657428e-16],[-8.86336022 42.21410112],[0.01581232 0.09052241]
2843,0.05433323956074538,0.10435572984203516,0.15437822012332494,[ 0.43719578  2.06812968 -6.74242722],[1.88329387e-03 2.75887184e-02 5.84543329e-17],[-8.86912927 42.24843693],[0.01586758 0.09083848]
2844,0.05435193955711222,0.10437442983840199,0.15439692011969178,[0.43764391 2.06051867 4.26767139],[1.88913546e-03 2.76542311e-02 4.80026035e-17],[-8.87492038 42.28290314],[0.01592304 0.0911558 ]
2845,0.05437063955347906,0.10439312983476882,0.1544156201160586,[0.4380953  2.05286157 0.46712685],[1.89498407e-03 2.77196806e-02 9.63324653e-17],[-8.88074884 42.31758671],[0.01597875 0.09147454]
2846,0.05438933954984589,0.10441182983113567,0.15443432011242547,[  0.43854782   2.04519143 -31.4570254 ],[1.90084457e-03 2.77851773e-02 3.49142229e-17],[-8.88659517 42.35237675],[0.01603464 0.09179436]
2847,0.05440803954621273,0.1044305298275025,0.1544530201087923,[  0.43900232   2.03749522 -27.07289818],[1.90671434e-03 2.78506652e-02 3.23413641e-17],[-8.89246718 42.38731777],[0.01609074 0.09211537]
2848,0.054426739542579566,0.10444922982386934,0.15447172010515914,[  0.43945884   2.02977223 -14.55007152],[1.91259556e-03 2.79161755e-02 1.08104403e-17],[-8.89836556 42.42241393],[0.01614706 0.09243769]
2849,0.05444543953894641,0.10446792982023617,0.15449042010152597,[ 0.43991746  2.02202112 26.55086842],[1.91849019e-03 2.79817356e-02 5.42367309e-18],[-8.90429139 42.45767153],[0.01620363 0.09276146]
2850,0.05446413953531324,0.10448662981660302,0.1545091200978928,[ 0.4403782   2.01424158 17.08572296],[1.92439793e-03 2.80473376e-02 8.24466445e-18],[-8.91024501 42.49309268],[0.01626044 0.09308667]
2851,0.05448283953168008,0.10450532981296985,0.15452782009425964,[  0.44084105   2.00643406 -17.90530996],[1.93031869e-03 2.81129815e-02 8.19204249e-17],[-8.9162262  42.52867605],[0.0163175  0.09341332]
2852,0.05450153952804692,0.10452402980933669,0.15454652009062647,[ 0.44130601  1.99859841 -4.45560888],[1.93625111e-03 2.81786470e-02 4.11126898e-17],[-8.92223508 42.56442228],[0.0163748  0.09374134]
2853,0.054520239524413754,0.10454272980570353,0.15456522008699333,[  0.44177299   1.99073635 -13.44584606],[1.94219435e-03 2.82443234e-02 1.01744501e-16],[-8.92827057 42.60032505],[0.01643232 0.09407068]
2854,0.054538939520780594,0.10456142980207037,0.15458392008336017,[  0.44224199   1.98284786 -31.5460649 ],[1.94814700e-03 2.83099894e-02 6.62050135e-17],[-8.93433272 42.63638465],[0.01649005 0.09440127]
2855,0.05455763951714743,0.1045801297984372,0.154602620079727,[ 0.44271299  1.97493321 23.0906635 ],[1.95410886e-03 2.83756447e-02 1.66492696e-17],[-8.94042139 42.67260012],[0.01654799 0.09473312]
2856,0.05457633951351427,0.10459882979480405,0.15462132007609383,[ 0.44318529  1.96700358 -3.80354084],[1.96008276e-03 2.84413400e-02 8.61095586e-17],[-8.9465301  42.70893495],[0.01660614 0.09506614]
2857,0.0545950395098811,0.10461752979117088,0.15464002007246067,[ 0.44366046  1.95903438 -4.28924098],[1.96606697e-03 2.85070214e-02 5.29659529e-17],[-8.95267391 42.74547497],[0.01666455 0.09540073]
2858,0.05461373950624794,0.10463622978753771,0.1546587200688275,[ 0.44413866  1.95102308 30.09871487],[1.97206249e-03 2.85726988e-02 2.06975697e-16],[-8.95885466 42.78223082],[0.01672325 0.09573699]
2859,0.05463243950261478,0.10465492978390455,0.15467742006519433,[0.44461736 1.9430089  6.60265471],[1.97807472e-03 2.86384964e-02 3.08905329e-17],[-8.96504877 42.81906839],[0.01678216 0.09607445]
2860,0.054651139498981614,0.1046736297802714,0.1546961200615612,[ 0.44509896  1.93495521 -0.19535664],[1.98409464e-03 2.87042411e-02 1.52071783e-16],[-8.97127808 42.85611157],[0.01684131 0.09641338]
2861,0.054669839495348455,0.10469232977663823,0.15471482005792803,[ 0.44558259  1.92687517 -3.91643266],[1.99012318e-03 2.87699621e-02 6.78113855e-17],[-8.97753466 42.89331515],[0.01690067 0.09675357]
2862,0.05468853949171529,0.10471102977300506,0.15473352005429486,[ 0.44606943  1.91875089 -4.99658597],[1.99615860e-03 2.88356120e-02 6.80550942e-17],[-8.98382959 42.93074227],[0.0169603  0.09709529]
2863,0.05470723948808213,0.10472972976937191,0.1547522200506617,[0.44655735 1.91061515 0.66208154],[2.00220889e-03 2.89013421e-02 3.69842543e-17],[-8.99014343 42.96828282],[0.01702015 0.09743831]
2864,0.05472593948444897,0.10474842976573874,0.15477092004702853,[  0.44704751   1.90244974 -13.55435606],[2.00827265e-03 2.89671118e-02 1.59883474e-16],[-8.99648743 43.00600095],[0.01708027 0.09778293]
2865,0.0547446394808158,0.10476712976210557,0.15478962004339536,[0.44753987 1.89425573 2.72392182],[2.01434831e-03 2.90328987e-02 1.23182655e-16],[-9.00286091 43.04389262],[0.01714065 0.09812904]
2866,0.05476333947718264,0.1047858297584724,0.1548083200397622,[  0.44803434   1.8860345  -11.981201  ],[2.02043354e-03 2.90986709e-02 1.72891313e-17],[-9.00926292 43.08195221],[0.01720125 0.09847653]
2867,0.054782039473549475,0.10480452975483925,0.15482702003612905,[  0.44853088   1.87778678 -11.96941995],[2.02652754e-03 2.91644183e-02 1.00981789e-16],[-9.01569303 43.12017716],[0.01726209 0.09882534]
2868,0.054800739469916315,0.10482322975120609,0.1548457200324959,[0.44902956 1.86951152 0.57219789],[2.03263073e-03 2.92301446e-02 1.15772290e-17],[-9.02215206 43.15857226],[0.01732316 0.09917552]
2869,0.05481943946628315,0.10484192974757292,0.15486442002886272,[  0.44953042   1.8612083  -13.46696272],[2.03874402e-03 2.92958619e-02 9.87761889e-17],[-9.02864047 43.19714031],[0.01738447 0.09952713]
2870,0.05483813946264999,0.10486062974393977,0.15488312002522955,[ 0.45003345  1.85287704 -2.02200224],[2.04486831e-03 2.93615815e-02 4.66452168e-17],[-9.03515857 43.23588317],[0.01744603 0.09988024]
2871,0.05485683945901683,0.1048793297403066,0.1549018200215964,[0.45053865 1.84451776 1.64511221],[2.05100489e-03 2.94273217e-02 4.68063744e-17],[-9.04170655 43.27480216],[0.01750786 0.1002349 ]
2872,0.05487553945538366,0.10489802973667343,0.15492052001796322,[ 0.45104616  1.83612843 63.84562579],[2.05715391e-03 2.94930811e-02 8.80696208e-17],[-9.04828586 43.31390566],[0.01756997 0.10059118]
2873,0.0548942394517505,0.10491672973304027,0.15493922001433005,[  0.45155595   1.82770973 -20.88133094],[2.06331471e-03 2.95588502e-02 1.76679764e-17],[-9.05489616 43.35319162],[0.01763234 0.10094904]
2874,0.054912939448117336,0.10493542972940711,0.15495792001069691,[  0.45206793   1.819263   -56.13301006],[2.06948588e-03 2.96246107e-02 2.07210875e-17],[-9.06153658 43.39265494],[0.01769496 0.10130838]
2875,0.054931639444484176,0.10495412972577395,0.15497662000706375,[  0.45258208   1.81078866 -88.18246719],[2.07566601e-03 2.96903440e-02 7.12057061e-17],[-9.06820683 43.4322939 ],[0.01775783 0.10166916]
2876,0.05495033944085101,0.10497282972214078,0.15499532000343058,[ 0.45309837  1.80228727 15.30072698],[2.08185472e-03 2.97560441e-02 3.57044703e-17],[-9.07490667 43.47210711],[0.01782094 0.10203133]
2877,0.05496903943721785,0.10499152971850763,0.15501401999979741,[  0.4536169    1.79375729 149.32367032],[2.08805303e-03 2.98217220e-02 3.23659262e-18],[-9.08163729 43.51210156],[0.0178843  0.10239499]
2878,0.05498773943358469,0.10501022971487446,0.15503271999616425,[   0.45413765    1.78519897 -190.36911864],[2.09426207e-03 2.98873950e-02 1.40864320e-16],[-9.0883988  43.55227794],[0.01794792 0.10276021]
2879,0.05500643942995152,0.1050289297112413,0.15505141999253108,[   0.45466071    1.77661117 -236.68147004],[2.10048167e-03 2.99530573e-02 1.29283311e-16],[-9.09519204 43.59264123],[0.01801181 0.103127  ]
2880,0.05502513942631836,0.10504762970760813,0.15507011998889794,[  0.45518599   1.76799527 184.40101331],[2.10671220e-03 3.00187165e-02 1.11653402e-16],[-9.10201628 43.63318718],[0.01807597 0.10349536]
2881,0.055043839422685197,0.10506632970397498,0.15508881998526478,[   0.4557136     1.75934969 -110.6510111 ],[2.11295255e-03 3.00843529e-02 1.05988336e-16],[-9.10887261 43.67392212],[0.01814039 0.10386529]
2882,0.05506253941905204,0.10508502970034181,0.1551075199816316,[   0.45624345    1.75067577 -298.38134912],[2.11920328e-03 3.01499772e-02 1.21542690e-16],[-9.11576033 43.71484196],[0.01820508 0.10423679]
2883,0.05508123941541888,0.10510372969670864,0.15512621997799844,[  0.45677558   1.74197296 100.32586487],[2.12546347e-03 3.02155742e-02 5.18397042e-17],[-9.12267985 43.75594915],[0.01827003 0.10460982]
2884,0.05509993941178571,0.10512242969307549,0.15514491997436528,[   0.45730998    1.73324147 -102.35263857],[2.13173357e-03 3.02811496e-02 3.06174613e-17],[-9.12963125 43.7972442 ],[0.01833524 0.10498443]
2885,0.05511863940815255,0.10514112968944232,0.1551636199707321,[  0.45784671   1.72448054 -11.41410941],[2.13801463e-03 3.03467187e-02 9.21014128e-17],[-9.13661521 43.83873106],[0.01840074 0.1053607 ]
2886,0.055137339404519384,0.10515982968580916,0.15518231996709894,[ 0.45838578  1.7156899  12.74094688],[2.14430753e-03 3.04122905e-02 6.77700706e-17],[-9.1436322  43.88041266],[0.01846653 0.10573868]
2887,0.055156039400886224,0.10517852968217599,0.1552010199634658,[ 0.45892655  1.70687939 -0.34485918],[2.15061430e-03 3.04779064e-02 4.01857113e-17],[-9.15067618 43.92225474],[0.01853259 0.10611827]
2888,0.05517473939725306,0.10519722967854284,0.15521971995983264,[0.45947022 1.69803087 0.00598699],[2.15693000e-03 3.05434734e-02 8.37641139e-17],[-9.15775852 43.96432179],[0.01859895 0.10649962]
2889,0.0551934393936199,0.10521592967490967,0.15523841995619947,[ 0.46001616  1.68915405 -0.06258378],[2.16325432e-03 3.06089994e-02 6.35850515e-18],[-9.16487308 44.00657868],[0.01866558 0.10688252]
2890,0.05521213938998674,0.1052346296712765,0.1552571199525663,[ 0.46056525  1.68023578 -5.42007808],[2.16958403e-03 3.06744215e-02 9.05975656e-17],[-9.17202823 44.04907307],[0.01873248 0.1072671 ]
2891,0.05523083938635357,0.10525332966764335,0.15527581994893314,[ 0.46111584  1.67130096 -9.27728399],[2.17592541e-03 3.07398600e-02 2.47692811e-16],[-9.17920859 44.09171759],[0.01879964 0.10765316]
2892,0.05524953938272041,0.10527202966401018,0.15529451994529997,[ 0.46166883  1.66233604 10.71599183],[2.18227708e-03 3.08052761e-02 2.76843419e-16],[-9.18642295 44.13456256],[0.01886708 0.10804091]
2893,0.055268239379087244,0.10529072966037702,0.1553132199416668,[ 0.46222414  1.65334213 -6.88180548],[2.18863904e-03 3.08706712e-02 2.52532256e-17],[-9.19367078 44.17760487],[0.01893481 0.10843035]
2894,0.055286939375454085,0.10530942965674386,0.15533191993803366,[ 0.46278184  1.64431849 -7.63205673],[2.19501000e-03 3.09360261e-02 1.07734308e-16],[-9.20095256 44.22084727],[0.01900282 0.10882145]
2895,0.05530563937182092,0.1053281296531107,0.1553506199344005,[ 0.46334182  1.63526667 15.50283888],[2.20138938e-03 3.10013354e-02 1.33517138e-16],[-9.20826735 44.26428427],[0.01907111 0.10921414]
2896,0.05532433936818776,0.10534682964947753,0.15536931993076733,[ 0.46390412  1.62618636 -2.03118671],[2.20777674e-03 3.10665902e-02 4.14906474e-17],[-9.2156155 44.307918 ],[0.01913966 0.10960843]
2897,0.0553430393645546,0.10536552964584436,0.15538801992713416,[0.4644688  1.61707657 2.90245316],[2.21417422e-03 3.11318190e-02 1.08847975e-16],[-9.22299804 44.35175452],[0.0192085  0.11000444]
2898,0.05536173936092143,0.10538422964221121,0.155406719923501,[0.46503596 1.60793572 4.81406486],[2.22058310e-03 3.11970371e-02 5.46272985e-17],[-9.23041627 44.39580152],[0.01927766 0.11040231]
2899,0.05538043935728827,0.10540292963857804,0.15542541991986783,[0.4656056  1.59876385 6.40267031],[2.22700321e-03 3.12622411e-02 1.51538324e-16],[-9.23787033 44.44005982],[0.01934713 0.11080201]
2900,0.055399139353655105,0.10542162963494488,0.15544411991623466,[  0.46617762   1.58956263 -15.53220112],[2.23343394e-03 3.13274244e-02 9.38549650e-17],[-9.24535924 44.48452377],[0.0194169  0.11120351]
2901,0.055417839350021945,0.10544032963131172,0.15546281991260152,[ 0.46675207  1.58033144 -1.03659159],[2.23987389e-03 3.13925664e-02 1.68821609e-16],[-9.25288344 44.52919587],[0.01948696 0.11160675]
2902,0.055436539346388786,0.10545902962767856,0.15548151990896836,[0.46732905 1.57106881 0.19309483],[2.24632310e-03 3.14576660e-02 3.25791252e-18],[-9.26044401 44.57408228],[0.01955733 0.11201178]
2903,0.05545523934275562,0.10547772962404539,0.1555002199053352,[ 0.46790835  1.56177796 12.3384982 ],[2.25278179e-03 3.15227284e-02 1.31465423e-17],[-9.2680391  44.61917253],[0.019628   0.11241855]
2904,0.05547393933912246,0.10549642962041222,0.15551891990170202,[0.46849012 1.55245668 6.87762065],[2.25925014e-03 3.15877536e-02 2.42805016e-16],[-9.27567031 44.66447578],[0.01969896 0.11282713]
2905,0.05549263933548929,0.10551512961677907,0.15553761989806886,[ 0.46907434  1.54310539 17.19396097],[2.26572819e-03 3.16527412e-02 7.24862744e-17],[-9.28333756 44.70999178],[0.01977024 0.11323752]
2906,0.05551133933185613,0.1055338296131459,0.1555563198944357,[0.46966101 1.53372405 3.90582481],[2.27221631e-03 3.17176966e-02 2.31292556e-17],[-9.29104109 44.75572183],[0.01984183 0.11364975]
2907,0.055530039328222966,0.10555252960951274,0.15557501989080252,[0.47025021 1.52431156 7.23314068],[2.27871398e-03 3.17826108e-02 1.35938591e-18],[-9.29878176 44.80167097],[0.01991373 0.11406385]
2908,0.055548739324589806,0.10557122960587959,0.15559371988716938,[ 0.47084185  1.51486954 14.08295776],[2.28522062e-03 3.18474770e-02 6.65522734e-18],[-9.3065586  44.84783356],[0.01998593 0.11447975]
2909,0.055567439320956646,0.10558992960224642,0.15561241988353622,[0.47143679 1.50538506 1.72619329],[2.29173238e-03 3.19122243e-02 8.01574276e-17],[-9.31438005 44.89425762],[0.02005846 0.11489756]
2910,0.05558613931732348,0.10560862959861325,0.15563111987990305,[  0.47203331   1.49588382 -20.2753022 ],[2.29825447e-03 3.19769594e-02 1.60883106e-16],[-9.32222961 44.94084927],[0.02013126 0.11531697]
2911,0.05560483931369032,0.10562732959498009,0.15564981987626988,[  0.47263237   1.48635169 -14.73214163],[2.30478602e-03 3.20416502e-02 2.08532439e-16],[-9.33011684 44.98766318],[0.02020438 0.11573829]
2912,0.05562353931005715,0.10564602959134693,0.15566851987263672,[ 0.47323399  1.47678829 23.72330771],[2.31132852e-03 3.21063148e-02 1.69315757e-17],[-9.33804234 45.03470305],[0.02027784 0.11616157]
2913,0.05564223930642399,0.10566472958771377,0.15568721986900355,[ 0.47383815  1.46719383 27.72264179],[2.31788206e-03 3.21709547e-02 4.74995586e-17],[-9.34600618 45.08196937],[0.02035163 0.11658687]
2914,0.055660939302790834,0.1056834295840806,0.15570591986537038,[ 0.47444493  1.45756739 -5.72301079],[2.32444482e-03 3.22355441e-02 1.52985887e-16],[-9.35400897 45.12946546],[0.02042575 0.11701412]
2915,0.05567963929915767,0.10570212958044745,0.15572461986173725,[ 0.47505412  1.44791227 14.72966008],[2.33101512e-03 3.23000633e-02 2.04673752e-17],[-9.3620485  45.17717856],[0.02050018 0.11744316]
2916,0.05569833929552451,0.10572082957681428,0.15574331985810408,[ 0.47566581  1.43822721 -4.27954712],[2.33759325e-03 3.23645152e-02 2.73870455e-17],[-9.37012582 45.2251147 ],[0.02057492 0.11787406]
2917,0.05571703929189134,0.10573952957318111,0.1557620198544709,[  0.47628009   1.42851089 -10.27902402],[2.34418069e-03 3.24289161e-02 9.27713425e-17],[-9.3782422  45.27328142],[0.02064999 0.11830692]
2918,0.05573573928825818,0.10575822956954795,0.15578071985083775,[  0.47689701   1.41876243 -25.72032178],[2.35077907e-03 3.24932863e-02 1.00026858e-16],[-9.3863986  45.32168457],[0.02072541 0.11874188]
2919,0.055754439284625014,0.10577692956591479,0.15579941984720458,[  0.47751652   1.40898261 -25.27311046],[2.35738844e-03 3.25576280e-02 1.07302003e-16],[-9.39459467 45.37032203],[0.02080119 0.11917891]
2920,0.055773139280991854,0.10579562956228163,0.1558181198435714,[ 0.47813864  1.39917149 25.71888148],[2.36400596e-03 3.26219002e-02 8.68249519e-17],[-9.40283035 45.41919337],[0.02087729 0.1196179 ]
2921,0.055791839277358694,0.10581432955864846,0.15583681983993825,[ 0.47876326  1.38933068 26.28191681],[2.37063100e-03 3.26860991e-02 1.46395820e-16],[-9.41110461 45.46829256],[0.02095371 0.12005879]
2922,0.05581053927372553,0.1058330295550153,0.1558555198363051,[ 0.47939046  1.37945909 27.71563449],[2.37726410e-03 3.27502291e-02 1.04961558e-16],[-9.41941843 45.51762536],[0.02103047 0.12050164]
2923,0.05582923927009237,0.10585172955138214,0.15587421983267194,[  0.4800203    1.36955587 -10.72386392],[2.38390664e-03 3.28143059e-02 4.91397084e-17],[-9.4277728  45.56719771],[0.02110757 0.12094656]
2924,0.0558479392664592,0.10587042954774897,0.15589291982903877,[ 0.48065281  1.35962055 20.72492659],[2.39056018e-03 3.28783493e-02 1.76151708e-16],[-9.43616839 45.61701367],[0.02118504 0.12139365]
2925,0.05586663926282604,0.1058891295441158,0.1559116198254056,[  0.48128797   1.34965353 -31.71290726],[2.39722411e-03 3.29423524e-02 3.28825744e-16],[-9.44460507 45.66707242],[0.02126287 0.12184289]
2926,0.055885339259192875,0.10590782954048265,0.15593031982177244,[ 0.48192581  1.33965446 -2.7213298 ],[2.40389614e-03 3.30062817e-02 9.93525453e-17],[-9.45308309 45.71737532],[0.02134105 0.12229418]
2927,0.055904039255559715,0.10592652953684949,0.15594901981813927,[ 0.4825668   1.32961665 -1.61456482],[2.41057394e-03 3.30700971e-02 2.85217859e-17],[-9.46160703 45.76794832],[0.02141958 0.12274759]
2928,0.055922739251926555,0.10594522953321632,0.1559677198145061,[ 0.48320991  1.31955535 -5.07139723],[2.41726086e-03 3.31338647e-02 3.57642198e-17],[-9.47016689 45.81873461],[0.02149844 0.12320292]
2929,0.05594143924829339,0.10596392952958317,0.15598641981087297,[ 0.48385566  1.30946275 -0.71846426],[2.42395607e-03 3.31975607e-02 1.79320020e-17],[-9.47876822 45.869766  ],[0.02157765 0.12366032]
2930,0.05596013924466023,0.10598262952595,0.1560051198072398,[0.48450408 1.29933856 0.86454647],[2.43066022e-03 3.32611937e-02 2.41194588e-16],[-9.48741151 45.92104539],[0.02165722 0.12411988]
2931,0.05597883924102706,0.10600132952231683,0.15602381980360663,[ 0.48515527  1.28918147 -1.06518881],[2.43737430e-03 3.33247748e-02 9.75437862e-17],[-9.49609797 45.97257987],[0.02173717 0.12458168]
2932,0.0559975392373939,0.10602002951868368,0.15604251979997347,[ 0.48580921  1.27899156 -2.2376007 ],[2.44409853e-03 3.33883053e-02 2.17567319e-16],[-9.50482785 46.02437106],[0.02181749 0.12504574]
2933,0.05601623923376074,0.10603872951505051,0.1560612197963403,[0.48646587 1.2687696  1.48470098],[2.45083303e-03 3.34517880e-02 7.27702652e-17],[-9.51360081 46.07641701],[0.0218982  0.12551206]
2934,0.056034939230127576,0.10605742951141735,0.15607991979270713,[ 0.48712537  1.25851384 28.14886298],[2.45757633e-03 3.35152006e-02 1.49748142e-16],[-9.52241818 46.12872528],[0.02197929 0.12598065]
2935,0.056053639226494416,0.10607612950778418,0.15609861978907397,[0.48778742 1.24822853 8.80983101],[2.46432739e-03 3.35785336e-02 1.79605876e-16],[-9.53127711 46.18127946],[0.02206074 0.12645134]
2936,0.05607233922286125,0.10609482950415103,0.15611731978544083,[0.48845251 1.2379069  5.0482037 ],[2.47108469e-03 3.36417567e-02 3.68117721e-17],[-9.54018242 46.23410716],[0.02214255 0.12692424]
2937,0.05609103921922809,0.10611352950051786,0.15613601978180766,[0.48912003 1.22755766 4.06923339],[2.47785122e-03 3.37049239e-02 9.23017505e-17],[-9.54912847 46.2871764 ],[0.02222473 0.12739931]
2938,0.05610973921559492,0.1061322294968847,0.1561547197781745,[ 0.48979032  1.21717602 14.92991768],[2.48462626e-03 3.37680150e-02 7.04109285e-17],[-9.5581189  46.34050802],[0.02230729 0.12787664]
2939,0.05612843921196176,0.10615092949325154,0.15617341977454133,[ 0.49046341  1.20676164 -0.40775617],[2.49141047e-03 3.38310397e-02 1.45029369e-16],[-9.56715418 46.3941049 ],[0.02239025 0.1283563 ]
2940,0.0561471392083286,0.10616962948961838,0.15619211977090816,[ 0.49113929  1.19631452 -2.59298507],[2.49820337e-03 3.38939899e-02 9.70448664e-17],[-9.57623454 46.44796842],[0.02247359 0.12883826]
2941,0.056165839204695436,0.10618832948598521,0.156210819767275,[ 0.49181796  1.18583495 -7.59555516],[2.50500504e-03 3.39568683e-02 8.99084554e-17],[-9.58536005 46.50209895],[0.02255732 0.12932257]
2942,0.05618453920106228,0.10620702948235204,0.15622951976364183,[0.49249944 1.17532266 2.24508664],[2.51181504e-03 3.40196656e-02 2.55674986e-16],[-9.59453108 46.55649874],[0.02264145 0.12980919]
2943,0.05620323919742911,0.10622572947871889,0.1562482197600087,[0.49318373 1.16477773 0.00327377],[2.51863387e-03 3.40823894e-02 1.62270561e-16],[-9.60374786 46.61116922],[0.02272597 0.13029819]
2944,0.05622193919379595,0.10624442947508572,0.15626691975637552,[ 0.49387083  1.15420012 -1.4143812 ],[2.52546087e-03 3.41450298e-02 2.65082810e-17],[-9.61301067 46.66611205],[0.02281088 0.13078953]
2945,0.05624063919016278,0.10626312947145256,0.15628561975274236,[0.49456079 1.14358934 1.26180066],[2.53229700e-03 3.42075997e-02 1.55860738e-16],[-9.6223201  46.72133064],[0.02289621 0.13128333]
2946,0.056259339186529624,0.1062818294678194,0.1563043197491092,[ 0.4952536   1.13294565 -0.73577227],[2.53914176e-03 3.42700906e-02 1.79316878e-16],[-9.63167629 46.776826  ],[0.02298195 0.13177953]
2947,0.056278039182896464,0.10630052946418624,0.15632301974547602,[0.4959494  1.12226687 0.62926929],[2.54599479e-03 3.43324940e-02 1.53148777e-17],[-9.641081   46.83260819],[0.0230681  0.13227822]
2948,0.0562967391792633,0.10631922946055307,0.15634171974184286,[ 0.49664791  1.11155745 -0.12323088],[2.55285666e-03 3.43948243e-02 7.30288599e-17],[-9.65053135 46.88866079],[0.02315465 0.1327793 ]
2949,0.05631543917563014,0.1063379294569199,0.1563604197382097,[0.49734924 1.10081557 0.1741851 ],[2.55972580e-03 3.44570565e-02 3.24014547e-16],[-9.66002872 46.94499175],[0.0232416  0.13328277]
2950,0.05633413917199697,0.10635662945328675,0.15637911973457655,[0.49805339 1.09004168 3.03551611],[2.56660235e-03 3.45191944e-02 1.04531882e-16],[-9.66957306 47.00160069],[0.02332896 0.13378865]
2951,0.05635283916836381,0.10637532944965358,0.15639781973094338,[0.49876045 1.07923428 2.46517278],[2.57348689e-03 3.45812416e-02 1.67079738e-16],[-9.6791658  47.05849615],[0.02341674 0.13429702]
2952,0.05637153916473065,0.10639402944602042,0.15641651972731022,[ 0.49947079  1.06838805 -0.3206426 ],[2.58037904e-03 3.46431830e-02 7.80102494e-17],[-9.68881113 47.11570211],[0.02350496 0.13480802]
