,Start,Center,End,alphaC,alphaC_std,alphaN,alphaN_std
5207,0.09854003097194876,0.10106453048147179,0.10358902999099483,[  -1.16222453   36.5485265  -194.84826159],[0.00151984 0.03007308 0.14873948],[0. 0.],[0. 0.]
5208,0.09855873096831559,0.10108323047783863,0.10360772998736166,[  -1.16308268   36.56543385 -194.93152721],[0.00147695 0.02921908 0.14448888],[0. 0.],[0. 0.]
5209,0.09857743096468242,0.10110193047420546,0.1036264299837285,[  -1.16390831   36.58169455 -195.01157981],[0.0014346  0.02837603 0.14029403],[0. 0.],[0. 0.]
5210,0.09859613096104927,0.1011206304705723,0.10364512998009534,[  -1.16469718   36.59722535 -195.08800915],[0.00139291 0.02754627 0.13616638],[0. 0.],[0. 0.]
5211,0.0986148309574161,0.10113933046693914,0.10366382997646217,[  -1.16544915   36.61202363 -195.1608039 ],[0.001352   0.02673234 0.13211852],[0. 0.],[0. 0.]
5212,0.09863353095378294,0.10115803046330597,0.10368252997282901,[  -1.16616393   36.6260841  -195.22993938],[0.00131199 0.02593631 0.1281606 ],[0. 0.],[0. 0.]
5213,0.09865223095014977,0.10117673045967282,0.10370122996919585,[  -1.16684083   36.63939319 -195.29535011],[0.00127301 0.02516112 0.12430711],[0. 0.],[0. 0.]
5214,0.09867093094651662,0.10119543045603965,0.10371992996556269,[  -1.16748021   36.65195857 -195.35707556],[0.00123521 0.02440953 0.12057163],[0. 0.],[0. 0.]
5215,0.09868963094288345,0.10121413045240649,0.10373862996192952,[  -1.16808189   36.66377686 -195.41510055],[0.00119873 0.02368417 0.11696702],[0. 0.],[0. 0.]
5216,0.09870833093925029,0.10123283044877332,0.10375732995829635,[  -1.16864205   36.67477292 -195.46905559],[0.00116375 0.02298888 0.11351227],[0. 0.],[0. 0.]
5217,0.09872703093561713,0.10125153044514017,0.1037760299546632,[  -1.16916375   36.68500744 -195.51924198],[0.00113044 0.02232662 0.11022184],[0. 0.],[0. 0.]
5218,0.09874573093198397,0.101270230441507,0.10379472995103003,[  -1.16964451   36.69443198 -195.56542221],[0.00109898 0.02170128 0.10711485],[0. 0.],[0. 0.]
5219,0.0987644309283508,0.10128893043787383,0.10381342994739687,[  -1.17008399   36.70304016 -195.60756641],[0.00106952 0.02111573 0.1042054 ],[0. 0.],[0. 0.]
5220,0.09878313092471763,0.10130763043424068,0.10383212994376372,[  -1.17048277   36.71084344 -195.64573286],[0.00104231 0.02057471 0.10151673],[0. 0.],[0. 0.]
5221,0.09880183092108448,0.10132633043060751,0.10385082994013055,[  -1.17083864   36.71779894 -195.67971156],[0.00101752 0.02008157 0.09906525],[0. 0.],[0. 0.]
5222,0.09882053091745131,0.10134503042697435,0.10386952993649738,[  -1.17115282   36.7239309  -195.70962383],[0.00099528 0.01963905 0.09686433],[0. 0.],[0. 0.]
5223,0.09883923091381815,0.10136373042334118,0.10388822993286423,[  -1.17142424   36.72921842 -195.73536821],[0.00097584 0.01925197 0.09493762],[0. 0.],[0. 0.]
5224,0.098857930910185,0.10138243041970803,0.10390692992923106,[  -1.17165208   36.73364577 -195.75686891],[0.00095929 0.01892196 0.093293  ],[0. 0.],[0. 0.]
5225,0.09887663090655183,0.10140113041607486,0.1039256299255979,[  -1.17183661   36.7372186  -195.77415545],[0.00094581 0.01865262 0.09194811],[0. 0.],[0. 0.]
5226,0.09889533090291866,0.1014198304124417,0.10394432992196473,[  -1.17197706   36.73992225 -195.7871573 ],[0.0009355  0.01844582 0.09091188],[0. 0.],[0. 0.]
5227,0.0989140308992855,0.10143853040880854,0.10396302991833158,[  -1.17207198   36.74172839 -195.79573653],[0.0009284  0.01830245 0.09018862],[0. 0.],[0. 0.]
5228,0.09893273089565234,0.10145723040517537,0.10398172991469841,[  -1.17212546   36.74271768 -195.80029234],[0.00092459 0.018224   0.08978547],[0. 0.],[0. 0.]
5229,0.09895143089201917,0.10147593040154221,0.10400042991106524,[  -1.17213149   36.74277247 -195.8002468 ],[0.00092404 0.01820979 0.08969893],[0. 0.],[0. 0.]
5230,0.09897013088838601,0.10149463039790904,0.10401912990743209,[  -1.17209351   36.74196082 -195.79593692],[0.00092669 0.01825863 0.0899229 ],[0. 0.],[0. 0.]
5231,0.09898883088475285,0.10151333039427589,0.10403782990379892,[  -1.17200911   36.7402353  -195.78713077],[0.00093246 0.01836902 0.09044991],[0. 0.],[0. 0.]
5232,0.09900753088111969,0.10153203039064272,0.10405652990016576,[  -1.17188057   36.7376415  -195.77405462],[0.00094125 0.01853875 0.09126881],[0. 0.],[0. 0.]
5233,0.09902623087748652,0.10155073038700956,0.10407522989653259,[  -1.17170552   36.73413273 -195.75648033],[0.00095289 0.01876441 0.09236275],[0. 0.],[0. 0.]
5234,0.09904493087385337,0.1015694303833764,0.10409392989289944,[  -1.17148483   36.72972691 -195.73449779],[0.00096721 0.01904288 0.09371616],[0. 0.],[0. 0.]
5235,0.0990636308702202,0.10158813037974324,0.10411262988926627,[  -1.17121745   36.72440353 -195.70800786],[0.000984   0.01936992 0.0953081 ],[0. 0.],[0. 0.]
5236,0.09908233086658703,0.10160683037611007,0.1041313298856331,[  -1.17090476   36.71818988 -195.67714641],[0.00100307 0.01974165 0.09711924],[0. 0.],[0. 0.]
5237,0.09910103086295387,0.1016255303724769,0.10415002988199995,[  -1.17054484   36.71104892 -195.64173297],[0.00102422 0.02015421 0.09913057],[0. 0.],[0. 0.]
5238,0.09911973085932071,0.10164423036884375,0.10416872987836678,[  -1.17014012   36.7030284  -195.60200415],[0.00104723 0.02060316 0.10132013],[0. 0.],[0. 0.]
5239,0.09913843085568755,0.10166293036521058,0.10418742987473362,[  -1.16968929   36.69410345 -195.55783979],[0.00107182 0.0210831  0.10366125],[0. 0.],[0. 0.]
5240,0.09915713085205438,0.10168163036157742,0.10420612987110045,[  -1.16919761   36.68437779 -195.50975355],[0.00109733 0.02158093 0.10608942],[0. 0.],[0. 0.]
5241,0.09917583084842123,0.10170033035794426,0.1042248298674673,[  -1.1686728    36.67400459 -195.45850305],[0.00112296 0.02208103 0.10852789],[0. 0.],[0. 0.]
5242,0.09919453084478806,0.1017190303543111,0.10424352986383413,[  -1.16812067   36.66309891 -195.40465808],[0.00114797 0.02256852 0.11090345],[0. 0.],[0. 0.]
5243,0.0992132308411549,0.10173773035067793,0.10426222986020096,[  -1.16754735   36.65178181 -195.34881755],[0.00117163 0.02302952 0.11314804],[0. 0.],[0. 0.]
5244,0.09923193083752173,0.10175643034704476,0.10428092985656781,[  -1.16696296   36.64025308 -195.29196657],[0.00119337 0.02345254 0.11520521],[0. 0.],[0. 0.]
5245,0.09925063083388858,0.10177513034341161,0.10429962985293464,[  -1.16637073   36.62857692 -195.23442353],[0.00121273 0.02382857 0.11703085],[0. 0.],[0. 0.]
5246,0.09926933083025541,0.10179383033977844,0.10431832984930148,[  -1.16577799   36.6168977  -195.17690025],[0.00122934 0.02415049 0.11859011],[0. 0.],[0. 0.]
5247,0.09928803082662224,0.10181253033614528,0.10433702984566831,[  -1.16519141   36.60534701 -195.12004521],[0.0012429  0.02441228 0.11985355],[0. 0.],[0. 0.]
5248,0.09930673082298909,0.10183123033251212,0.10435572984203516,[  -1.16461747   36.59405273 -195.06448811],[0.00125324 0.02461091 0.12080654],[0. 0.],[0. 0.]
5249,0.09932543081935592,0.10184993032887896,0.10437442983840199,[  -1.16406098   36.58310931 -195.01069418],[0.00126031 0.02474521 0.12144343],[0. 0.],[0. 0.]
5250,0.09934413081572276,0.10186863032524579,0.10439312983476882,[  -1.16352901   36.57265591 -194.95934752],[0.0012641  0.02481514 0.12176426],[0. 0.],[0. 0.]
5251,0.09936283081208959,0.10188733032161264,0.10441182983113567,[  -1.16302676   36.56279493 -194.9109515 ],[0.00126482 0.02482466 0.12178861],[0. 0.],[0. 0.]
5252,0.09938153080845644,0.10190603031797947,0.1044305298275025,[  -1.16256125   36.553664   -194.86618179],[0.00126262 0.02477688 0.12153188],[0. 0.],[0. 0.]
5253,0.09940023080482327,0.1019247303143463,0.10444922982386934,[  -1.16213648   36.54534187 -194.82542464],[0.00125794 0.02468061 0.12103741],[0. 0.],[0. 0.]
5254,0.0994189308011901,0.10194343031071314,0.10446792982023617,[  -1.16175822   36.53794159 -194.78923443],[0.00125129 0.02454558 0.12035312],[0. 0.],[0. 0.]
5255,0.09943763079755695,0.10196213030707998,0.10448662981660302,[  -1.16143253   36.53158185 -194.75819249],[0.00124327 0.02438371 0.11953747],[0. 0.],[0. 0.]
5256,0.09945633079392378,0.10198083030344682,0.10450532981296985,[  -1.16116371   36.52634698 -194.73271133],[0.00123474 0.02421206 0.11867421],[0. 0.],[0. 0.]
5257,0.09947503079029062,0.10199953029981365,0.10452402980933669,[  -1.16095639   36.52232743 -194.71323321],[0.00122663 0.02404864 0.11785154],[0. 0.],[0. 0.]
5258,0.09949373078665745,0.1020182302961805,0.10454272980570353,[  -1.16081777   36.51966416 -194.70044739],[0.00122009 0.02391595 0.11717979],[0. 0.],[0. 0.]
5259,0.0995124307830243,0.10203693029254733,0.10456142980207037,[  -1.1607512    36.51842227 -194.69467092],[0.00121634 0.02383811 0.11677698],[0. 0.],[0. 0.]
5260,0.09953113077939113,0.10205563028891416,0.1045801297984372,[  -1.16076177   36.51870131 -194.69638949],[0.00121689 0.02384448 0.11678675],[0. 0.],[0. 0.]
5261,0.09954983077575796,0.102074330285281,0.10459882979480405,[  -1.16085265   36.52056269 -194.70590141],[0.00122318 0.02396327 0.11734708],[0. 0.],[0. 0.]
5262,0.09956853077212481,0.10209303028164785,0.10461752979117088,[  -1.16103176   36.52416115 -194.72396186],[0.0012367  0.02422368 0.11860051],[0. 0.],[0. 0.]
5263,0.09958723076849164,0.10211173027801468,0.10463622978753771,[  -1.16130073   36.52952803 -194.75072116],[0.00125887 0.02465358 0.12068322],[0. 0.],[0. 0.]
5264,0.09960593076485848,0.10213043027438151,0.10465492978390455,[  -1.16166513   36.53677186 -194.78670742],[0.00129098 0.02527776 0.12371599],[0. 0.],[0. 0.]
5265,0.09962463076122531,0.10214913027074836,0.1046736297802714,[  -1.16213047   36.54599944 -194.83243981],[0.00133404 0.026116   0.12779512],[0. 0.],[0. 0.]
5266,0.09964333075759216,0.10216783026711519,0.10469232977663823,[  -1.16269713   36.55721776 -194.88794877],[0.00138876 0.02718233 0.1329887 ],[0. 0.],[0. 0.]
5267,0.09966203075395899,0.10218653026348203,0.10471102977300506,[  -1.16337169   36.57055485 -194.95385672],[0.0014555  0.02848345 0.13932886],[0. 0.],[0. 0.]
5268,0.09968073075032582,0.10220523025984886,0.10472972976937191,[  -1.16415889   36.58610222 -195.03060694],[0.00153434 0.03002075 0.14682177],[0. 0.],[0. 0.]
5269,0.09969943074669267,0.1022239302562157,0.10474842976573874,[  -1.16506141   36.6039119  -195.11844945],[0.0016251  0.03179062 0.15544918],[0. 0.],[0. 0.]
5270,0.0997181307430595,0.10224263025258254,0.10476712976210557,[  -1.16608403   36.62407592 -195.21782934],[0.00172741 0.03378585 0.16517516],[0. 0.],[0. 0.]
5271,0.09973683073942634,0.10226133024894937,0.1047858297584724,[  -1.16722958   36.64664894 -195.32900894],[0.00184072 0.03599544 0.17594535],[0. 0.],[0. 0.]
5272,0.09975553073579319,0.10228003024531622,0.10480452975483925,[  -1.16850147   36.67169642 -195.45230293],[0.00196446 0.03840831 0.18770508],[0. 0.],[0. 0.]
5273,0.09977423073216002,0.10229873024168305,0.10482322975120609,[  -1.16990596   36.69933963 -195.58829854],[0.00209805 0.04101258 0.20039572],[0. 0.],[0. 0.]
5274,0.09979293072852685,0.10231743023804989,0.10484192974757292,[  -1.17144054   36.72952841 -195.7367449 ],[0.00224078 0.04379465 0.21395034],[0. 0.],[0. 0.]
5275,0.09981163072489369,0.10233613023441672,0.10486062974393977,[  -1.17311666   36.76248553 -195.89872461],[0.00239211 0.04674373 0.22831574],[0. 0.],[0. 0.]
5276,0.09983033072126053,0.10235483023078357,0.1048793297403066,[  -1.17493189   36.7981617  -196.07399055],[0.00255141 0.0498475  0.2434313 ],[0. 0.],[0. 0.]
5277,0.09984903071762737,0.1023735302271504,0.10489802973667343,[  -1.17689191   36.83666712 -196.26307466],[0.00271809 0.05309437 0.25924001],[0. 0.],[0. 0.]
5278,0.0998677307139942,0.10239223022351723,0.10491672973304027,[  -1.1789971    36.87800786 -196.46600039],[0.00289167 0.05647457 0.27569388],[0. 0.],[0. 0.]
5279,0.09988643071036105,0.10241093021988408,0.10493542972940711,[  -1.18125082   36.92224805 -196.68307498],[0.00307159 0.05997741 0.29274027],[0. 0.],[0. 0.]
5280,0.09990513070672788,0.10242963021625091,0.10495412972577395,[  -1.18365472   36.96941908 -196.91444591],[0.00325738 0.06359362 0.3103337 ],[0. 0.],[0. 0.]
5281,0.09992383070309471,0.10244833021261775,0.10497282972214078,[  -1.18620568   37.01945852 -197.15980258],[0.00344875 0.06731758 0.32844641],[0. 0.],[0. 0.]
5282,0.09994253069946155,0.10246703020898458,0.10499152971850763,[  -1.18890839   37.07245701 -197.4195815 ],[0.00364512 0.0711376  0.34702107],[0. 0.],[0. 0.]
5283,0.09996123069582839,0.10248573020535143,0.10501022971487446,[  -1.19175944   37.12834665 -197.69344543],[0.00384621 0.07504832 0.36603133],[0. 0.],[0. 0.]
5284,0.09997993069219523,0.10250443020171826,0.1050289297112413,[  -1.19476286   37.18720505 -197.98176701],[0.00405181 0.07904557 0.38545663],[0. 0.],[0. 0.]
5285,0.09999863068856206,0.1025231301980851,0.10504762970760813,[  -1.19791778   37.24901347 -198.28444874],[0.00426133 0.08311774 0.40524009],[0. 0.],[0. 0.]
5286,0.1000173306849289,0.10254183019445194,0.10506632970397498,[  -1.20122226   37.31373339 -198.60129673],[0.00447466 0.08726285 0.42537181],[0. 0.],[0. 0.]
5287,0.10003603068129574,0.10256053019081877,0.10508502970034181,[  -1.20467864   37.38140899 -198.93252028],[0.00469155 0.09147588 0.44582727],[0. 0.],[0. 0.]
5288,0.10005473067766257,0.10257923018718561,0.10510372969670864,[  -1.20829397   37.45217628 -199.27877604],[0.00491174 0.09575169 0.46658122],[0. 0.],[0. 0.]
5289,0.1000734306740294,0.10259793018355245,0.10512242969307549,[  -1.21204686   37.5256173  -199.63802105],[0.00513484 0.10008249 0.48759545],[0. 0.],[0. 0.]
5290,0.10009213067039625,0.10261663017991929,0.10514112968944232,[  -1.21595742   37.60212248 -200.01215176],[0.00536072 0.10446611 0.5088593 ],[0. 0.],[0. 0.]
5291,0.10011083066676309,0.10263533017628612,0.10515982968580916,[  -1.22001628   37.68150814 -200.40026695],[0.00558914 0.10889759 0.5303485 ],[0. 0.],[0. 0.]
5292,0.10012953066312992,0.10265403017265295,0.10517852968217599,[  -1.22422745   37.76385126 -200.80273544],[0.00581971 0.11336923 0.55202537],[0. 0.],[0. 0.]
5293,0.10014823065949677,0.1026727301690198,0.10519722967854284,[  -1.22859337   37.84919764 -201.21977379],[0.00605246 0.11788164 0.57389284],[0. 0.],[0. 0.]
5294,0.1001669306558636,0.10269143016538664,0.10521592967490967,[  -1.23308937   37.93706605 -201.64903323],[0.00628699 0.12242727 0.59591404],[0. 0.],[0. 0.]
5295,0.10018563065223043,0.10271013016175347,0.1052346296712765,[  -1.23775976   38.02831767 -202.0946995 ],[0.00652313 0.12700239 0.61807071],[0. 0.],[0. 0.]
5296,0.10020433064859727,0.10272883015812032,0.10525332966764335,[  -1.24256028   38.12208968 -202.55256673],[0.00676073 0.13160454 0.64035088],[0. 0.],[0. 0.]
5297,0.10022303064496411,0.10274753015448715,0.10527202966401018,[  -1.24751739   38.21889571 -203.02512847],[0.00699944 0.13622631 0.66271832],[0. 0.],[0. 0.]
5298,0.10024173064133095,0.10276623015085398,0.10529072966037702,[  -1.25261566   38.31843449 -203.51091256],[0.00723935 0.14086986 0.68518371],[0. 0.],[0. 0.]
5299,0.10026043063769778,0.10278493014722082,0.10530942965674386,[  -1.25785959   38.42079196 -204.01033107],[0.00747973 0.14552089 0.70767701],[0. 0.],[0. 0.]
5300,0.10027913063406463,0.10280363014358766,0.1053281296531107,[  -1.26324283   38.52584344 -204.52277163],[0.00772095 0.15018655 0.73023346],[0. 0.],[0. 0.]
5301,0.10029783063043146,0.1028223301399545,0.10534682964947753,[  -1.26877498   38.63377455 -205.04913063],[0.00796245 0.15485597 0.75279984],[0. 0.],[0. 0.]
5302,0.1003165306267983,0.10284103013632133,0.10536552964584436,[  -1.27444109   38.74429322 -205.58798213],[0.00820419 0.15952828 0.77537204],[0. 0.],[0. 0.]
5303,0.10033523062316513,0.10285973013268818,0.10538422964221121,[  -1.28025481   38.85766355 -206.14060385],[0.00844599 0.16420019 0.79793387],[0. 0.],[0. 0.]
5304,0.10035393061953198,0.10287843012905501,0.10540292963857804,[  -1.28619966   38.97356414 -206.70542786],[0.00868761 0.16886689 0.82046299],[0. 0.],[0. 0.]
5305,0.10037263061589881,0.10289713012542184,0.10542162963494488,[  -1.29229361   39.09234274 -207.28413791],[0.00892903 0.17352796 0.84295567],[0. 0.],[0. 0.]
5306,0.10039133061226564,0.10291583012178868,0.10544032963131172,[  -1.29851023   39.21348468 -207.87422768],[0.00916973 0.17817334 0.8653645 ],[0. 0.],[0. 0.]
5307,0.10041003060863249,0.10293453011815552,0.10545902962767856,[  -1.30486356   39.33726135 -208.47700994],[0.00941006 0.18280975 0.8877212 ],[0. 0.],[0. 0.]
5308,0.10042873060499932,0.10295323011452236,0.10547772962404539,[  -1.31134596   39.46352357 -209.09175448],[0.00964939 0.18742516 0.90996813],[0. 0.],[0. 0.]
5309,0.10044743060136616,0.10297193011088919,0.10549642962041222,[  -1.31796531   39.59242284 -209.71919105],[0.00988739 0.19201296 0.93207302],[0. 0.],[0. 0.]
5310,0.100466130597733,0.10299063010725604,0.10551512961677907,[  -1.32470161   39.72356981 -210.35742407],[0.01012466 0.19658493 0.95409265],[0. 0.],[0. 0.]
5311,0.10048483059409984,0.10300933010362287,0.1055338296131459,[  -1.33158195   39.85748945 -211.00899598],[0.01036042 0.20112597 0.97595446],[0. 0.],[0. 0.]
5312,0.10050353059046667,0.1030280300999897,0.10555252960951274,[  -1.3385785    39.99363981 -211.671271  ],[0.01059458 0.20563428 0.99764946],[0. 0.],[0. 0.]
5313,0.1005222305868335,0.10304673009635654,0.10557122960587959,[  -1.34569385   40.13207054 -212.34448488],[0.0108271  0.21010924 1.01917476],[0. 0.],[0. 0.]
5314,0.10054093058320035,0.10306543009272338,0.10558992960224642,[  -1.35293619   40.27293919 -213.02939668],[0.01105777 0.2145466  1.04051   ],[0. 0.],[0. 0.]
5315,0.10055963057956718,0.10308413008909022,0.10560862959861325,[  -1.36029603   40.41606061 -213.72510285],[0.01128656 0.21894593 1.06165305],[0. 0.],[0. 0.]
5316,0.10057833057593402,0.10310283008545705,0.10562732959498009,[  -1.36776723   40.5613147  -214.43101607],[0.01151313 0.2233004  1.08257093],[0. 0.],[0. 0.]
5317,0.10059703057230086,0.1031215300818239,0.10564602959134693,[  -1.37535492   40.70879986 -215.14760841],[0.01173734 0.22760774 1.10325275],[0. 0.],[0. 0.]
5318,0.1006157305686677,0.10314023007819073,0.10566472958771377,[  -1.38307533   40.85882969 -215.87639453],[0.01195929 0.23186961 1.12370673],[0. 0.],[0. 0.]
5319,0.10063443056503453,0.10315893007455756,0.1056834295840806,[  -1.39085961   41.0100682  -216.61089482],[0.01217847 0.23607623 1.14388545],[0. 0.],[0. 0.]
5320,0.10065313056140136,0.1031776300709244,0.10570212958044745,[  -1.39878363   41.16398563 -217.35822961],[0.01239504 0.24023079 1.16380483],[0. 0.],[0. 0.]
5321,0.10067183055776821,0.10319633006729124,0.10572082957681428,[  -1.40679735   41.31961057 -218.11368717],[0.01260871 0.2443277  1.18343765],[0. 0.],[0. 0.]
5322,0.10069053055413504,0.10321503006365808,0.10573952957318111,[  -1.41492092   41.47733304 -218.87915239],[0.01281938 0.24836477 1.20277351],[0. 0.],[0. 0.]
5323,0.10070923055050188,0.10323373006002491,0.10575822956954795,[  -1.42314679   41.63700528 -219.65390495],[0.01302692 0.25234003 1.2218031 ],[0. 0.],[0. 0.]
5324,0.10072793054686872,0.10325243005639176,0.10577692956591479,[  -1.43146929   41.79851679 -220.43740518],[0.01323143 0.25625499 1.24053396],[0. 0.],[0. 0.]
5325,0.10074663054323556,0.10327113005275859,0.10579562956228163,[  -1.43987608   41.96162776 -221.22848812],[0.0134322  0.26009606 1.25890025],[0. 0.],[0. 0.]
5326,0.10076533053960239,0.10328983004912543,0.10581432955864846,[  -1.44837375   42.12646485 -222.02776298],[0.01362961 0.26387078 1.27693893],[0. 0.],[0. 0.]
5327,0.10078403053596922,0.10330853004549227,0.1058330295550153,[  -1.45691818   42.2921732  -222.83108936],[0.01382349 0.2675758  1.29463381],[0. 0.],[0. 0.]
5328,0.10080273053233607,0.1033272300418591,0.10585172955138214,[  -1.46564342   42.46134679 -223.65101417],[0.01401353 0.27120526 1.31195664],[0. 0.],[0. 0.]
5329,0.1008214305287029,0.10334593003822594,0.10587042954774897,[  -1.47440375   42.63116416 -224.47388193],[0.01419992 0.27476261 1.32892459],[0. 0.],[0. 0.]
5330,0.10084013052506974,0.10336463003459277,0.1058891295441158,[  -1.48324563   42.8025239  -225.30403684],[0.01438223 0.27823976 1.34549834],[0. 0.],[0. 0.]
5331,0.10085883052143658,0.10338333003095962,0.10590782954048265,[  -1.49217233   42.97548818 -226.14177577],[0.01456037 0.28163512 1.36167085],[0. 0.],[0. 0.]
5332,0.10087753051780342,0.10340203002732645,0.10592652953684949,[  -1.5011662    43.1497151  -226.98544197],[0.01473437 0.28494895 1.37744328],[0. 0.],[0. 0.]
5333,0.10089623051417025,0.10342073002369329,0.10594522953321632,[  -1.51023347   43.32532458 -227.835612  ],[0.01490411 0.28817946 1.39280735],[0. 0.],[0. 0.]
5334,0.10091493051053708,0.10343943002006013,0.10596392952958317,[  -1.51936994   43.50223437 -228.69188505],[0.01506969 0.29132819 1.40777063],[0. 0.],[0. 0.]
5335,0.10093363050690393,0.10345813001642697,0.10598262952595,[  -1.52858466   43.68061883 -229.5551003 ],[0.01523079 0.29438938 1.42230557],[0. 0.],[0. 0.]
5336,0.10095233050327077,0.1034768300127938,0.10600132952231683,[  -1.53784886   43.85992152 -230.42256612],[0.01538711 0.29735686 1.43638256],[0. 0.],[0. 0.]
5337,0.1009710304996376,0.10349553000916063,0.10602002951868368,[  -1.54716702   44.04022807 -231.29469388],[0.01553885 0.30023493 1.45002275],[0. 0.],[0. 0.]
5338,0.10098973049600445,0.10351423000552748,0.10603872951505051,[  -1.55655198   44.22178629 -232.17267763],[0.01568583 0.30302008 1.46320924],[0. 0.],[0. 0.]
5339,0.10100843049237128,0.10353293000189431,0.10605742951141735,[  -1.56598446   44.40422287 -233.05471189],[0.01582822 0.30571551 1.47595774],[0. 0.],[0. 0.]
5340,0.10102713048873811,0.10355162999826115,0.10607612950778418,[  -1.57547544   44.58774964 -233.94181694],[0.01596562 0.30831338 1.48823082],[0. 0.],[0. 0.]
5341,0.10104583048510495,0.103570329994628,0.10609482950415103,[  -1.5850118    44.77211256 -234.83276387],[0.01609792 0.31081203 1.50002054],[0. 0.],[0. 0.]
5342,0.10106453048147179,0.10358902999099483,0.10611352950051786,[  -1.59459393   44.95731855 -235.72758389],[0.01622538 0.31321639 1.51135101],[0. 0.],[0. 0.]
5343,0.10108323047783863,0.10360772998736166,0.1061322294968847,[  -1.60421814   45.14329619 -236.62593029],[0.01634767 0.31551994 1.52219107],[0. 0.],[0. 0.]
5344,0.10110193047420546,0.1036264299837285,0.10615092949325154,[  -1.61387158   45.32979679 -237.52660128],[0.01646478 0.31772291 1.53254209],[0. 0.],[0. 0.]
5345,0.1011206304705723,0.10364512998009534,0.10616962948961838,[  -1.62359849   45.51767389 -238.43371187],[0.01657675 0.31982572 1.54240635],[0. 0.],[0. 0.]
5346,0.10113933046693914,0.10366382997646217,0.10618832948598521,[  -1.63331053   45.70522231 -239.33903625],[0.0166834  0.32182528 1.55176907],[0. 0.],[0. 0.]
5347,0.10115803046330597,0.10368252997282901,0.10620702948235204,[  -1.64306416   45.89353123 -240.24782596],[0.01678465 0.32371995 1.5606228 ],[0. 0.],[0. 0.]
5348,0.10117673045967282,0.10370122996919585,0.10622572947871889,[  -1.65284119   46.08224943 -241.15838597],[0.01688048 0.32550925 1.56896551],[0. 0.],[0. 0.]
5349,0.10119543045603965,0.10371992996556269,0.10624442947508572,[  -1.6626602    46.27173489 -242.07244019],[0.01697101 0.32719596 1.5768108 ],[0. 0.],[0. 0.]
5350,0.10121413045240649,0.10373862996192952,0.10626312947145256,[  -1.67249638   46.46150872 -242.98767896],[0.017056   0.3287752  1.58413527],[0. 0.],[0. 0.]
5351,0.10123283044877332,0.10375732995829635,0.1062818294678194,[  -1.68233632   46.65131257 -243.90285656],[0.0171353  0.33024411 1.59092584],[0. 0.],[0. 0.]
5352,0.10125153044514017,0.1037760299546632,0.10630052946418624,[  -1.69218122   46.84116898 -244.81808128],[0.01720924 0.33160923 1.59721386],[0. 0.],[0. 0.]
5353,0.101270230441507,0.10379472995103003,0.10631922946055307,[  -1.7020616    47.03166641 -245.73618651],[0.01727754 0.33286528 1.60297444],[0. 0.],[0. 0.]
5354,0.10128893043787383,0.10381342994739687,0.1063379294569199,[  -1.7119461    47.22219981 -246.65425693],[0.01734022 0.33401262 1.60820949],[0. 0.],[0. 0.]
5355,0.10130763043424068,0.10383212994376372,0.10635662945328675,[  -1.72180384   47.4121745  -247.56942818],[0.01739704 0.33504667 1.61289731],[0. 0.],[0. 0.]
5356,0.10132633043060751,0.10385082994013055,0.10637532944965358,[  -1.73167867   47.60243411 -248.48575861],[0.01744735 0.33595495 1.61697809],[0. 0.],[0. 0.]
5357,0.10134503042697435,0.10386952993649738,0.10639402944602042,[  -1.74153278   47.79224972 -249.39973508],[0.01749118 0.33673811 1.62045529],[0. 0.],[0. 0.]
5358,0.10136373042334118,0.10388822993286423,0.10641272944238726,[  -1.75135073   47.98132348 -250.30992114],[0.01752761 0.33737869 1.62324527],[0. 0.],[0. 0.]
5359,0.10138243041970803,0.10390692992923106,0.1064314294387541,[  -1.76111669   48.16935013 -251.21484567],[0.01755622 0.3378683  1.62530796],[0. 0.],[0. 0.]
5360,0.10140113041607486,0.1039256299255979,0.10645012943512093,[  -1.77084019   48.35651264 -252.11538678],[0.01757683 0.33820402 1.6266297 ],[0. 0.],[0. 0.]
5361,0.1014198304124417,0.10394432992196473,0.10646882943148776,[  -1.7804897    48.54220372 -253.00862189],[0.01758892 0.33837564 1.62716198],[0. 0.],[0. 0.]
5362,0.10143853040880854,0.10396302991833158,0.10648752942785461,[  -1.79006842   48.72648506 -253.89484678],[0.01759188 0.33837163 1.62684949],[0. 0.],[0. 0.]
5363,0.10145723040517537,0.10398172991469841,0.10650622942422144,[  -1.79954733   48.90879829 -254.77137663],[0.01758675 0.33821195 1.62578902],[0. 0.],[0. 0.]
5364,0.10147593040154221,0.10400042991106524,0.10652492942058828,[  -1.80893341   49.08927767 -255.63885725],[0.01757189 0.33786537 1.62383055],[0. 0.],[0. 0.]
5365,0.10149463039790904,0.10401912990743209,0.10654362941695512,[  -1.81816187   49.2666777  -256.49130381],[0.01754809 0.33734695 1.62104697],[0. 0.],[0. 0.]
5366,0.10151333039427589,0.10403782990379892,0.10656232941332196,[  -1.82736884   49.44361574 -257.34129503],[0.01751443 0.33663928 1.61735523],[0. 0.],[0. 0.]
5367,0.10153203039064272,0.10405652990016576,0.10658102940968879,[  -1.83642315   49.61757032 -258.17671537],[0.01747178 0.33575916 1.61283647],[0. 0.],[0. 0.]
