t;Pa
2414,00;2,13E-01
2415,00;2,13E-01
2416,00;2,13E-01
2417,00;2,12E-01
2418,00;2,12E-01
2419,00;2,12E-01
2420,00;2,12E-01
2421,00;2,11E-01
2422,00;2,11E-01
2423,00;2,12E-01
2424,00;2,12E-01
2425,00;2,13E-01
2426,00;2,11E-01
2427,00;2,11E-01
2428,00;2,11E-01
2429,00;2,11E-01
2430,00;2,10E-01
2431,00;2,11E-01
2432,00;2,10E-01
2433,00;2,10E-01
2434,00;2,10E-01
2435,00;2,10E-01
2436,00;2,10E-01
2437,00;2,10E-01
2438,00;2,10E-01
2439,00;2,09E-01
2440,00;2,09E-01
2441,00;2,09E-01
2442,00;2,09E-01
2443,00;2,09E-01
2444,00;2,08E-01
2445,00;2,08E-01
2446,00;2,07E-01
2447,00;2,08E-01
2448,00;2,07E-01
2449,00;2,08E-01
2450,00;2,07E-01
2451,00;2,07E-01
2452,00;2,07E-01
2453,00;2,07E-01
2454,00;2,07E-01
2455,00;2,07E-01
2456,00;2,07E-01
2457,00;2,06E-01
2458,00;2,05E-01
2459,00;2,05E-01
2460,00;2,06E-01
2461,00;2,06E-01
2462,00;2,06E-01
2463,00;2,05E-01
2464,00;2,05E-01
2465,00;2,04E-01
2466,00;2,04E-01
2467,00;2,04E-01
2468,00;2,04E-01
2469,00;2,04E-01
2470,00;2,04E-01
2471,00;2,04E-01
2472,00;2,04E-01
2473,00;2,03E-01
2474,00;2,03E-01
2475,00;2,03E-01
2476,00;2,03E-01
2477,00;2,02E-01
2478,00;2,02E-01
2479,00;2,01E-01
2480,00;2,01E-01
2481,00;2,02E-01
2482,00;2,02E-01
2483,00;2,02E-01
2484,00;2,01E-01
2485,00;2,00E-01
2486,00;2,01E-01
2487,00;2,00E-01
2488,00;2,00E-01
2489,00;2,00E-01
2490,00;2,01E-01
2491,00;1,99E-01
2492,00;2,01E-01
2493,00;1,99E-01
2494,00;2,00E-01
2495,00;2,00E-01
2496,00;1,99E-01
2497,00;1,99E-01
2498,00;1,98E-01
2499,00;1,98E-01
2500,00;1,98E-01
2501,00;1,98E-01
2502,00;1,97E-01
2503,00;1,97E-01
2504,00;1,97E-01
2505,00;1,96E-01
2506,00;1,96E-01
2507,00;1,96E-01
2508,00;1,96E-01
2509,00;1,96E-01
2510,00;1,95E-01
2511,00;1,95E-01
2512,00;1,95E-01
2513,00;1,96E-01
2514,00;1,95E-01
2515,00;1,95E-01
2516,00;1,95E-01
2517,00;1,94E-01
2518,00;1,94E-01
2519,00;1,94E-01
2520,00;1,94E-01
2521,00;1,94E-01
2522,00;1,94E-01
2523,00;1,93E-01
2524,00;1,93E-01
2525,00;1,93E-01
2526,00;1,93E-01
2527,00;1,92E-01
2528,00;1,93E-01
2529,00;1,93E-01
2530,00;1,92E-01
2531,00;1,92E-01
2532,00;1,92E-01
2533,00;1,92E-01
2534,00;1,92E-01
2535,00;1,92E-01
2536,00;1,92E-01
2537,00;1,91E-01
2538,00;1,91E-01
2539,00;1,91E-01
2540,00;1,91E-01
2541,00;1,91E-01
2542,00;1,91E-01
2543,00;1,91E-01
2544,00;1,91E-01
2545,00;1,91E-01
2546,00;1,90E-01
2547,00;1,90E-01
2548,00;1,90E-01
2549,00;1,90E-01
2550,00;1,90E-01
2551,00;1,90E-01
2552,00;1,89E-01
2553,00;1,89E-01
2554,00;1,89E-01
2555,00;1,89E-01
2556,00;1,89E-01
2557,00;1,88E-01
2558,00;1,88E-01
2559,00;1,88E-01
2560,00;1,88E-01
2561,00;1,88E-01
2562,00;1,88E-01
2563,00;1,88E-01
2564,00;1,88E-01
2565,00;1,88E-01
2566,00;1,88E-01
2567,00;1,87E-01
2568,00;1,87E-01
2569,00;1,87E-01
2570,00;1,87E-01
2571,00;1,87E-01
2572,00;1,87E-01
2573,00;1,87E-01
2574,00;1,87E-01
2575,00;1,86E-01
2576,00;1,86E-01
2577,00;1,86E-01
2578,00;1,86E-01
2579,00;1,85E-01
2580,00;1,86E-01
2581,00;1,86E-01
2582,00;1,86E-01
2583,00;1,85E-01
2584,00;1,85E-01
2585,00;1,85E-01
2586,00;1,85E-01
2587,00;1,85E-01
2588,00;1,85E-01
2589,00;1,85E-01
2590,00;1,85E-01
2591,00;1,85E-01
2592,00;1,84E-01
2593,00;1,84E-01
2594,00;1,84E-01
2595,00;1,84E-01
2596,00;1,84E-01
2597,00;1,84E-01
2598,00;1,83E-01
2599,00;1,84E-01
2600,00;1,84E-01
2601,00;1,83E-01
2602,00;1,82E-01
2603,00;1,83E-01
2604,00;1,82E-01
2605,00;1,83E-01
2606,00;1,83E-01
2607,00;1,82E-01
2608,00;1,82E-01
2609,00;1,82E-01
2610,00;1,82E-01
2611,00;1,82E-01
2612,00;1,82E-01
2613,00;1,81E-01
2614,00;1,81E-01
2615,00;1,81E-01
2616,00;1,81E-01
2617,00;1,81E-01
2618,00;1,81E-01
2619,00;1,80E-01
2620,00;1,81E-01
2621,00;1,80E-01
2622,00;1,80E-01
2623,00;1,80E-01
2624,00;1,80E-01
2625,00;1,80E-01
2626,00;1,80E-01
2627,00;1,79E-01
2628,00;1,79E-01
2629,00;1,78E-01
2630,00;1,78E-01
2631,00;1,79E-01
2632,00;1,79E-01
2633,00;1,78E-01
2634,00;1,78E-01
2635,00;1,78E-01
2636,00;1,78E-01
2637,00;1,78E-01
2638,00;1,78E-01
2639,00;1,78E-01
2640,00;1,77E-01
2641,00;1,77E-01
2642,00;1,77E-01
2643,00;1,77E-01
2644,00;1,77E-01
2645,00;1,77E-01
2646,00;1,76E-01
2647,00;1,77E-01
2648,00;1,77E-01
2649,00;1,76E-01
2650,00;1,76E-01
2651,00;1,76E-01
2652,00;1,76E-01
2653,00;1,76E-01
2654,00;1,76E-01
2655,00;1,75E-01
2656,00;1,75E-01
2657,00;1,75E-01
2658,00;1,75E-01
2659,00;1,74E-01
2660,00;1,75E-01
2661,00;1,74E-01
2662,00;1,74E-01
2663,00;1,74E-01
2664,00;1,74E-01
2665,00;1,74E-01
2666,00;1,74E-01
2667,00;1,74E-01
2668,00;1,74E-01
2669,00;1,74E-01
2670,00;1,74E-01
2671,00;1,73E-01
2672,00;1,73E-01
2673,00;1,74E-01
2674,00;1,73E-01
2675,00;1,73E-01
2676,00;1,73E-01
2677,00;1,73E-01
2678,00;1,72E-01
2679,00;1,72E-01
2680,00;1,72E-01
2681,00;1,72E-01
2682,00;1,72E-01
2683,00;1,72E-01
2684,00;1,72E-01
2685,00;1,72E-01
2686,00;1,72E-01
2687,00;1,72E-01
2688,00;1,72E-01
2689,00;1,71E-01
2690,00;1,71E-01
2691,00;1,71E-01
2692,00;1,71E-01
2693,00;1,71E-01
2694,00;1,71E-01
2695,00;1,70E-01
2696,00;1,70E-01
2697,00;1,70E-01
2698,00;1,70E-01
2699,00;1,70E-01
2700,00;1,69E-01
2701,00;1,69E-01
2702,00;1,69E-01
2703,00;1,69E-01
2704,00;1,69E-01
2705,00;1,69E-01
2706,00;1,69E-01
2707,00;1,69E-01
2708,00;1,68E-01
2709,00;1,68E-01
2710,00;1,68E-01
2711,00;1,68E-01
2712,00;1,68E-01
2713,00;1,68E-01
2714,00;1,68E-01
2715,00;1,68E-01
2716,00;1,68E-01
2717,00;1,67E-01
2718,00;1,67E-01
2719,00;1,67E-01
2720,00;1,67E-01
2721,00;1,67E-01
2722,00;1,67E-01
2723,00;1,67E-01
2724,00;1,66E-01
2725,00;1,67E-01
2726,00;1,66E-01
2727,00;1,66E-01
2728,00;1,66E-01
2729,00;1,66E-01
2730,00;1,66E-01
2731,00;1,66E-01
2732,00;1,66E-01
2733,00;1,66E-01
2734,00;1,66E-01
2735,00;1,65E-01
2736,00;1,65E-01
2737,00;1,65E-01
2738,00;1,65E-01
2739,00;1,65E-01
2740,00;1,65E-01
2741,00;1,65E-01
2742,00;1,65E-01
2743,00;1,65E-01
2744,00;1,64E-01
2745,00;1,64E-01
2746,00;1,64E-01
2747,00;1,64E-01
2748,00;1,64E-01
2749,00;1,64E-01
2750,00;1,64E-01
2751,00;1,64E-01
2752,00;1,63E-01
2753,00;1,64E-01
2754,00;1,64E-01
2755,00;1,63E-01
2756,00;1,63E-01
2757,00;1,63E-01
2758,00;1,63E-01
2759,00;1,63E-01
2760,00;1,63E-01
2761,00;1,63E-01
2762,00;1,63E-01
2763,00;1,62E-01
2764,00;1,62E-01
2765,00;1,62E-01
2766,00;1,62E-01
2767,00;1,62E-01
2768,00;1,62E-01
2769,00;1,61E-01
2770,00;1,62E-01
2771,00;1,62E-01
2772,00;1,61E-01
2773,00;1,61E-01
2774,00;1,61E-01
2775,00;1,61E-01
2776,00;1,61E-01
2777,00;1,61E-01
2778,00;1,60E-01
2779,00;1,60E-01
2780,00;1,60E-01
2781,00;1,60E-01
2782,00;1,60E-01
2783,00;1,60E-01
2784,00;1,60E-01
2785,00;1,60E-01
2786,00;1,60E-01
2787,00;1,59E-01
2788,00;1,60E-01
2789,00;1,59E-01
2790,00;1,60E-01
2791,00;1,59E-01
2792,00;1,59E-01
2793,00;1,59E-01
2794,00;1,59E-01
2795,00;1,59E-01
2796,00;1,59E-01
2797,00;1,59E-01
2798,00;1,59E-01
2799,00;1,58E-01
2800,00;1,58E-01
2801,00;1,58E-01
2802,00;1,58E-01
2803,00;1,58E-01
2804,00;1,58E-01
2805,00;1,58E-01
2806,00;1,58E-01
2807,00;1,58E-01
2808,00;1,58E-01
2809,00;1,57E-01
2810,00;1,57E-01
2811,00;1,57E-01
2812,00;1,57E-01
2813,00;1,56E-01
2814,00;1,56E-01
2815,00;1,56E-01
2816,00;1,56E-01
2817,00;1,56E-01
2818,00;1,56E-01
2819,00;1,56E-01
2820,00;1,56E-01
2821,00;1,56E-01
2822,00;1,56E-01
2823,00;1,55E-01
2824,00;1,55E-01
2825,00;1,55E-01
2826,00;1,55E-01
2827,00;1,55E-01
2828,00;1,55E-01
2829,00;1,55E-01
2830,00;1,55E-01
2831,00;1,54E-01
2832,00;1,55E-01
2833,00;1,54E-01
2834,00;1,54E-01
2835,00;1,54E-01
2836,00;1,54E-01
2837,00;1,54E-01
2838,00;1,54E-01
2839,00;1,54E-01
2840,00;1,54E-01
2841,00;1,54E-01
2842,00;1,53E-01
2843,00;1,53E-01
2844,00;1,53E-01
2845,00;1,53E-01
2846,00;1,53E-01
2847,00;1,53E-01
2848,00;1,53E-01
2849,00;1,53E-01
2850,00;1,53E-01
2851,00;1,53E-01
2852,00;1,52E-01
2853,00;1,52E-01
2854,00;1,52E-01
2855,00;1,52E-01
2856,00;1,52E-01
2857,00;1,53E-01
2858,00;1,52E-01
2859,00;1,52E-01
2860,00;1,52E-01
2861,00;1,52E-01
2862,00;1,52E-01
2863,00;1,52E-01
2864,00;1,52E-01
2865,00;1,52E-01
2866,00;1,51E-01
2867,00;1,51E-01
2868,00;1,52E-01
2869,00;1,51E-01
2870,00;1,51E-01
2871,00;1,51E-01
2872,00;1,51E-01
2873,00;1,51E-01
2874,00;1,50E-01
2875,00;1,50E-01
2876,00;1,50E-01
2877,00;1,51E-01
2878,00;1,51E-01
2879,00;1,50E-01
2880,00;1,50E-01
2881,00;1,50E-01
2882,00;1,50E-01
2883,00;1,50E-01
2884,00;1,50E-01
2885,00;1,49E-01
2886,00;1,49E-01
2887,00;1,50E-01
2888,00;1,49E-01
2889,00;1,49E-01
2890,00;1,49E-01
2891,00;1,49E-01
2892,00;1,49E-01
2893,00;1,49E-01
2894,00;1,50E-01
2895,00;1,49E-01
2896,00;1,49E-01
2897,00;1,49E-01
2898,00;1,49E-01
2899,00;1,48E-01
2900,00;1,49E-01
2901,00;1,48E-01
2902,00;1,48E-01
2903,00;1,48E-01
2904,00;1,48E-01
2905,00;1,48E-01
2906,00;1,48E-01
2907,00;1,48E-01
2908,00;1,48E-01
2909,00;1,48E-01
2910,00;1,48E-01
2911,00;1,47E-01
2912,00;1,47E-01
2913,00;1,47E-01
2914,00;1,47E-01
2915,00;1,47E-01
2916,00;1,47E-01
2917,00;1,47E-01
2918,00;1,47E-01
2919,00;1,46E-01
2920,00;1,46E-01
2921,00;1,46E-01
2922,00;1,46E-01
2923,00;1,46E-01
2924,00;1,46E-01
2925,00;1,46E-01
2926,00;1,46E-01
2927,00;1,46E-01
2928,00;1,45E-01
2929,00;1,46E-01
2930,00;1,45E-01
2931,00;1,45E-01
2932,00;1,45E-01
2933,00;1,45E-01
2934,00;1,45E-01
2935,00;1,45E-01
2936,00;1,45E-01
2937,00;1,45E-01
2938,00;1,45E-01
2939,00;1,44E-01
2940,00;1,44E-01
2941,00;1,44E-01
2942,00;1,44E-01
2943,00;1,44E-01
2944,00;1,44E-01
2945,00;1,44E-01
2946,00;1,44E-01
2947,00;1,44E-01
2948,00;1,44E-01
2949,00;1,44E-01
2950,00;1,44E-01
2951,00;1,44E-01
2952,00;1,44E-01
2953,00;1,44E-01
2954,00;1,43E-01
2955,00;1,44E-01
2956,00;1,44E-01
2957,00;1,43E-01
2958,00;1,43E-01
2959,00;1,43E-01
2960,00;1,43E-01
2961,00;1,43E-01
2962,00;1,43E-01
2963,00;1,43E-01
2964,00;1,43E-01
