t;Pa
0,00;1,01E+05
1,00;1,01E+05
2,00;1,01E+05
3,00;1,01E+05
4,00;1,01E+05
5,00;1,01E+05
6,00;1,01E+05
7,00;1,01E+05
8,00;1,01E+05
9,00;1,01E+05
10,00;1,01E+05
11,00;1,01E+05
12,00;1,01E+05
13,00;1,01E+05
14,00;1,01E+05
15,00;1,01E+05
16,00;1,01E+05
17,00;1,01E+05
18,00;1,01E+05
19,00;1,01E+05
20,00;1,01E+05
21,00;1,01E+05
22,00;1,01E+05
23,00;1,01E+05
24,00;1,01E+05
25,00;1,01E+05
26,00;1,01E+05
27,00;1,01E+05
28,00;1,01E+05
29,00;1,01E+05
30,00;1,01E+05
31,00;1,01E+05
32,00;1,01E+05
33,00;1,01E+05
34,00;1,01E+05
35,00;1,01E+05
36,00;1,01E+05
37,00;1,01E+05
38,00;1,01E+05
39,00;1,01E+05
40,00;1,01E+05
41,00;1,01E+05
42,00;1,01E+05
43,00;1,01E+05
44,00;1,01E+05
45,00;1,01E+05
46,00;1,01E+05
47,00;1,01E+05
48,00;1,01E+05
49,00;1,01E+05
50,00;1,01E+05
51,00;1,01E+05
52,00;1,01E+05
53,00;1,01E+05
54,00;1,01E+05
55,00;1,01E+05
56,00;1,01E+05
57,00;1,01E+05
58,00;1,01E+05
59,00;1,01E+05
60,00;1,01E+05
61,00;1,01E+05
62,00;1,01E+05
63,00;1,01E+05
64,00;1,01E+05
65,00;1,01E+05
66,00;1,01E+05
67,00;1,01E+05
68,00;1,01E+05
69,00;1,01E+05
70,00;1,01E+05
71,00;1,01E+05
72,00;1,01E+05
73,00;1,01E+05
74,00;1,01E+05
75,00;1,01E+05
76,00;1,01E+05
77,00;1,01E+05
78,00;1,01E+05
79,00;1,01E+05
80,00;1,01E+05
81,00;1,01E+05
82,00;1,01E+05
83,00;1,01E+05
84,00;1,01E+05
85,00;1,01E+05
86,00;1,01E+05
87,00;1,01E+05
88,00;1,01E+05
89,00;1,01E+05
90,00;1,01E+05
91,00;1,01E+05
92,00;1,01E+05
93,00;1,01E+05
94,00;1,01E+05
95,00;1,01E+05
96,00;1,01E+05
97,00;1,01E+05
98,00;1,01E+05
99,00;1,01E+05
100,00;1,01E+05
101,00;1,01E+05
102,00;1,01E+05
103,00;1,01E+05
104,00;1,01E+05
105,00;1,01E+05
106,00;1,01E+05
107,00;1,01E+05
108,00;1,01E+05
109,00;1,01E+05
110,00;1,01E+05
111,00;1,01E+05
112,00;1,01E+05
113,00;1,01E+05
114,00;1,01E+05
115,00;1,01E+05
116,00;1,01E+05
117,00;1,01E+05
118,00;1,01E+05
119,00;1,01E+05
120,00;1,01E+05
121,00;1,01E+05
122,00;1,01E+05
123,00;1,01E+05
124,00;1,01E+05
125,00;1,01E+05
126,00;1,01E+05
127,00;1,01E+05
128,00;1,01E+05
129,00;1,01E+05
130,00;1,01E+05
131,00;1,01E+05
132,00;1,01E+05
133,00;1,01E+05
134,00;1,01E+05
135,00;1,01E+05
136,00;1,01E+05
137,00;1,01E+05
138,00;1,01E+05
139,00;1,01E+05
140,00;1,01E+05
141,00;1,01E+05
142,00;1,01E+05
143,00;1,01E+05
144,00;1,01E+05
145,00;1,01E+05
146,00;1,01E+05
147,00;1,01E+05
148,00;1,01E+05
149,00;1,01E+05
150,00;1,01E+05
151,00;1,01E+05
152,00;1,01E+05
153,00;1,01E+05
154,00;1,01E+05
155,00;1,01E+05
156,00;1,01E+05
157,00;1,01E+05
158,00;1,01E+05
159,00;1,01E+05
160,00;1,01E+05
161,00;1,01E+05
162,00;1,01E+05
163,00;1,01E+05
164,00;1,01E+05
165,00;1,01E+05
166,00;1,01E+05
167,00;1,01E+05
168,00;1,01E+05
169,00;1,01E+05
170,00;1,01E+05
171,00;1,01E+05
172,00;1,01E+05
173,00;1,01E+05
174,00;1,01E+05
175,00;9,96E+04
176,00;1,00E+05
177,00;9,92E+04
178,00;1,00E+05
179,00;9,92E+04
180,00;1,00E+05
181,00;9,91E+04
182,00;9,79E+04
183,00;9,80E+04
184,00;9,69E+04
185,00;9,68E+04
186,00;9,67E+04
187,00;9,58E+04
188,00;9,80E+04
189,00;9,60E+04
190,00;9,70E+04
191,00;9,59E+04
192,00;9,58E+04
193,00;9,65E+04
194,00;9,62E+04
195,00;9,35E+04
196,00;9,42E+04
197,00;9,31E+04
198,00;9,31E+04
199,00;9,20E+04
200,00;9,23E+04
201,00;9,23E+04
202,00;9,30E+04
203,00;9,16E+04
204,00;9,16E+04
205,00;9,16E+04
206,00;9,17E+04
207,00;8,99E+04
208,00;9,09E+04
209,00;9,05E+04
210,00;9,03E+04
211,00;8,91E+04
212,00;8,88E+04
213,00;8,89E+04
214,00;8,89E+04
215,00;8,78E+04
216,00;8,75E+04
217,00;8,80E+04
218,00;8,72E+04
219,00;8,75E+04
220,00;8,72E+04
221,00;8,67E+04
222,00;8,62E+04
223,00;8,46E+04
224,00;8,39E+04
225,00;8,38E+04
226,00;8,36E+04
227,00;8,20E+04
228,00;8,15E+04
229,00;8,14E+04
230,00;8,08E+04
231,00;8,07E+04
232,00;8,02E+04
233,00;7,98E+04
234,00;7,94E+04
235,00;7,86E+04
236,00;7,78E+04
237,00;7,64E+04
238,00;7,62E+04
239,00;7,56E+04
240,00;7,53E+04
241,00;7,51E+04
242,00;7,45E+04
243,00;7,41E+04
244,00;7,34E+04
245,00;7,27E+04
246,00;7,31E+04
247,00;7,25E+04
248,00;7,16E+04
249,00;7,16E+04
250,00;7,06E+04
251,00;6,88E+04
252,00;6,95E+04
253,00;6,91E+04
254,00;6,87E+04
255,00;6,96E+04
256,00;6,89E+04
257,00;6,82E+04
258,00;6,66E+04
259,00;6,52E+04
260,00;6,47E+04
261,00;6,46E+04
262,00;6,37E+04
263,00;6,33E+04
264,00;6,32E+04
265,00;6,25E+04
266,00;6,27E+04
267,00;6,23E+04
268,00;6,15E+04
269,00;6,12E+04
270,00;6,05E+04
271,00;5,99E+04
272,00;5,96E+04
273,00;6,03E+04
274,00;5,98E+04
275,00;5,90E+04
276,00;5,92E+04
277,00;5,77E+04
278,00;5,75E+04
279,00;5,67E+04
280,00;5,63E+04
281,00;5,63E+04
282,00;5,57E+04
283,00;5,47E+04
284,00;5,41E+04
285,00;5,37E+04
286,00;5,43E+04
287,00;5,38E+04
288,00;5,33E+04
289,00;5,27E+04
290,00;5,28E+04
291,00;5,22E+04
292,00;5,17E+04
293,00;5,11E+04
294,00;5,11E+04
295,00;5,06E+04
296,00;4,98E+04
297,00;4,97E+04
298,00;4,90E+04
299,00;4,87E+04
300,00;4,85E+04
301,00;4,80E+04
302,00;4,77E+04
303,00;4,71E+04
304,00;4,68E+04
305,00;4,64E+04
306,00;4,58E+04
307,00;4,51E+04
308,00;4,49E+04
309,00;4,46E+04
310,00;4,42E+04
311,00;4,42E+04
312,00;4,36E+04
313,00;4,28E+04
314,00;4,27E+04
315,00;4,23E+04
316,00;4,23E+04
317,00;4,19E+04
318,00;4,16E+04
319,00;4,12E+04
320,00;4,12E+04
321,00;4,09E+04
322,00;4,05E+04
323,00;4,05E+04
324,00;4,02E+04
325,00;3,97E+04
326,00;3,96E+04
327,00;3,93E+04
328,00;3,90E+04
329,00;3,85E+04
330,00;3,81E+04
331,00;3,81E+04
332,00;3,78E+04
333,00;3,73E+04
334,00;3,71E+04
335,00;3,68E+04
336,00;3,67E+04
337,00;3,65E+04
338,00;3,61E+04
339,00;3,54E+04
340,00;3,54E+04
341,00;3,50E+04
342,00;3,47E+04
343,00;3,45E+04
344,00;3,41E+04
345,00;3,37E+04
346,00;3,35E+04
347,00;3,32E+04
348,00;3,25E+04
349,00;3,22E+04
350,00;3,19E+04
351,00;3,16E+04
352,00;3,13E+04
353,00;3,08E+04
354,00;3,03E+04
355,00;2,97E+04
356,00;2,96E+04
357,00;2,94E+04
358,00;2,89E+04
359,00;2,85E+04
360,00;2,81E+04
361,00;2,76E+04
362,00;2,72E+04
363,00;2,69E+04
364,00;2,63E+04
365,00;2,61E+04
366,00;2,58E+04
367,00;2,55E+04
368,00;2,48E+04
369,00;2,44E+04
370,00;2,38E+04
371,00;2,34E+04
372,00;2,30E+04
373,00;2,24E+04
374,00;2,20E+04
375,00;2,17E+04
376,00;2,15E+04
377,00;2,13E+04
378,00;2,10E+04
379,00;2,08E+04
380,00;2,06E+04
381,00;2,03E+04
382,00;2,00E+04
383,00;1,98E+04
384,00;1,96E+04
385,00;1,93E+04
386,00;1,91E+04
387,00;1,88E+04
388,00;1,86E+04
389,00;1,83E+04
390,00;1,81E+04
391,00;1,78E+04
392,00;1,75E+04
393,00;1,73E+04
394,00;1,71E+04
395,00;1,68E+04
396,00;1,66E+04
397,00;1,63E+04
398,00;1,60E+04
399,00;1,57E+04
400,00;1,54E+04
401,00;1,51E+04
402,00;1,49E+04
403,00;1,46E+04
404,00;1,44E+04
405,00;1,40E+04
406,00;1,38E+04
407,00;1,35E+04
408,00;1,32E+04
409,00;1,30E+04
410,00;1,27E+04
411,00;1,24E+04
412,00;1,22E+04
413,00;1,20E+04
414,00;1,16E+04
415,00;1,14E+04
416,00;1,12E+04
417,00;1,10E+04
418,00;1,09E+04
419,00;1,07E+04
420,00;1,06E+04
421,00;1,04E+04
422,00;1,03E+04
423,00;1,01E+04
424,00;9,93E+03
425,00;9,78E+03
426,00;9,63E+03
427,00;9,45E+03
428,00;9,29E+03
429,00;9,14E+03
430,00;8,99E+03
431,00;8,84E+03
432,00;8,69E+03
433,00;8,51E+03
434,00;8,35E+03
435,00;8,19E+03
436,00;8,03E+03
437,00;7,84E+03
438,00;7,69E+03
439,00;7,53E+03
440,00;7,38E+03
441,00;7,23E+03
442,00;7,07E+03
443,00;6,90E+03
444,00;6,78E+03
445,00;6,69E+03
446,00;6,60E+03
447,00;6,50E+03
448,00;6,38E+03
449,00;6,26E+03
450,00;6,13E+03
451,00;6,02E+03
452,00;5,91E+03
453,00;5,79E+03
454,00;5,67E+03
455,00;5,57E+03
456,00;5,45E+03
457,00;5,33E+03
458,00;5,23E+03
459,00;5,12E+03
460,00;5,01E+03
461,00;4,90E+03
462,00;4,76E+03
463,00;4,64E+03
464,00;4,52E+03
465,00;4,46E+03
466,00;4,39E+03
467,00;4,33E+03
468,00;4,27E+03
469,00;4,21E+03
470,00;4,14E+03
471,00;4,07E+03
472,00;4,01E+03
473,00;3,94E+03
474,00;3,88E+03
475,00;3,81E+03
476,00;3,74E+03
477,00;3,68E+03
478,00;3,61E+03
479,00;3,55E+03
480,00;3,48E+03
481,00;3,41E+03
482,00;3,34E+03
483,00;3,27E+03
484,00;3,21E+03
485,00;3,14E+03
486,00;3,08E+03
487,00;3,01E+03
488,00;2,94E+03
489,00;2,88E+03
490,00;2,81E+03
491,00;2,75E+03
492,00;2,68E+03
493,00;2,63E+03
494,00;2,56E+03
495,00;2,49E+03
496,00;2,43E+03
497,00;2,37E+03
498,00;2,31E+03
499,00;2,26E+03
500,00;2,22E+03
501,00;2,18E+03
502,00;2,15E+03
503,00;2,11E+03
504,00;2,07E+03
505,00;2,03E+03
506,00;1,99E+03
507,00;1,96E+03
508,00;1,92E+03
509,00;1,88E+03
510,00;1,84E+03
511,00;1,81E+03
512,00;1,77E+03
513,00;1,74E+03
514,00;1,70E+03
515,00;1,66E+03
516,00;1,63E+03
517,00;1,60E+03
518,00;1,56E+03
519,00;1,53E+03
520,00;1,49E+03
521,00;1,46E+03
522,00;1,43E+03
523,00;1,40E+03
524,00;1,36E+03
525,00;1,33E+03
526,00;1,30E+03
527,00;1,27E+03
528,00;1,24E+03
529,00;1,21E+03
530,00;1,18E+03
531,00;1,15E+03
532,00;1,13E+03
533,00;1,10E+03
534,00;1,08E+03
535,00;1,06E+03
536,00;1,04E+03
537,00;1,02E+03
538,00;1,00E+03
539,00;9,85E+02
540,00;9,66E+02
541,00;9,46E+02
542,00;9,28E+02
543,00;9,10E+02
544,00;8,91E+02
545,00;8,74E+02
546,00;8,58E+02
547,00;8,41E+02
548,00;8,25E+02
549,00;8,09E+02
550,00;7,92E+02
551,00;7,76E+02
552,00;7,60E+02
553,00;7,45E+02
554,00;7,30E+02
555,00;7,15E+02
556,00;7,01E+02
557,00;6,86E+02
558,00;6,73E+02
559,00;6,61E+02
560,00;6,49E+02
561,00;6,38E+02
562,00;6,27E+02
563,00;6,16E+02
564,00;6,05E+02
565,00;5,94E+02
566,00;5,84E+02
567,00;5,74E+02
568,00;5,64E+02
569,00;5,53E+02
570,00;5,43E+02
571,00;5,34E+02
572,00;5,24E+02
573,00;5,15E+02
574,00;5,06E+02
575,00;4,96E+02
576,00;4,87E+02
577,00;4,78E+02
578,00;4,70E+02
579,00;4,61E+02
580,00;4,53E+02
581,00;4,45E+02
582,00;4,38E+02
583,00;4,31E+02
584,00;4,23E+02
585,00;4,16E+02
586,00;4,09E+02
587,00;4,02E+02
588,00;3,96E+02
589,00;3,89E+02
590,00;3,83E+02
591,00;3,77E+02
592,00;3,70E+02
593,00;3,64E+02
594,00;3,58E+02
595,00;3,52E+02
596,00;3,47E+02
597,00;3,41E+02
598,00;3,36E+02
599,00;3,30E+02
600,00;3,25E+02
601,00;3,20E+02
602,00;3,14E+02
603,00;3,09E+02
604,00;3,04E+02
605,00;2,99E+02
606,00;2,95E+02
607,00;2,90E+02
608,00;2,86E+02
609,00;2,81E+02
610,00;2,77E+02
611,00;2,73E+02
612,00;2,68E+02
613,00;2,64E+02
614,00;2,60E+02
615,00;2,56E+02
616,00;2,53E+02
617,00;2,49E+02
618,00;2,45E+02
619,00;2,42E+02
620,00;2,38E+02
621,00;2,34E+02
622,00;2,31E+02
623,00;2,28E+02
624,00;2,24E+02
625,00;2,21E+02
626,00;2,18E+02
627,00;2,15E+02
628,00;2,12E+02
629,00;2,09E+02
630,00;2,06E+02
631,00;2,03E+02
632,00;2,00E+02
633,00;1,97E+02
634,00;1,95E+02
635,00;1,92E+02
636,00;1,89E+02
637,00;1,87E+02
638,00;1,84E+02
639,00;1,82E+02
640,00;1,79E+02
641,00;1,77E+02
642,00;1,75E+02
643,00;1,73E+02
644,00;1,70E+02
645,00;1,68E+02
646,00;1,66E+02
647,00;1,64E+02
648,00;1,62E+02
649,00;1,60E+02
650,00;1,58E+02
651,00;1,56E+02
652,00;1,54E+02
653,00;1,52E+02
654,00;1,51E+02
655,00;1,49E+02
656,00;1,47E+02
657,00;1,45E+02
658,00;1,44E+02
659,00;1,42E+02
660,00;1,40E+02
661,00;1,39E+02
662,00;1,37E+02
663,00;1,36E+02
664,00;1,34E+02
665,00;1,33E+02
666,00;1,32E+02
667,00;1,30E+02
668,00;1,29E+02
669,00;1,28E+02
670,00;1,26E+02
671,00;1,25E+02
672,00;1,24E+02
673,00;1,22E+02
674,00;1,21E+02
675,00;1,20E+02
676,00;1,19E+02
677,00;1,18E+02
678,00;1,17E+02
679,00;1,15E+02
680,00;1,14E+02
681,00;1,13E+02
682,00;1,12E+02
683,00;1,11E+02
684,00;1,10E+02
685,00;1,09E+02
686,00;1,08E+02
687,00;1,07E+02
688,00;1,06E+02
689,00;1,05E+02
690,00;1,04E+02
691,00;1,03E+02
692,00;1,02E+02
693,00;1,01E+02
694,00;1,00E+02
695,00;9,92E+01
696,00;9,83E+01
697,00;9,74E+01
698,00;9,66E+01
699,00;9,58E+01
700,00;9,50E+01
701,00;9,42E+01
702,00;9,34E+01
703,00;9,26E+01
704,00;9,18E+01
705,00;9,11E+01
706,00;9,04E+01
707,00;8,96E+01
708,00;8,88E+01
709,00;8,81E+01
710,00;8,74E+01
711,00;8,67E+01
712,00;8,60E+01
713,00;8,54E+01
714,00;8,47E+01
715,00;8,41E+01
716,00;8,35E+01
717,00;8,29E+01
718,00;8,22E+01
719,00;8,17E+01
720,00;8,11E+01
721,00;8,05E+01
722,00;7,99E+01
723,00;7,94E+01
724,00;7,88E+01
725,00;7,83E+01
726,00;7,78E+01
727,00;7,73E+01
728,00;7,68E+01
729,00;7,63E+01
730,00;7,58E+01
731,00;7,53E+01
732,00;7,48E+01
733,00;7,43E+01
734,00;7,38E+01
735,00;7,34E+01
736,00;7,29E+01
737,00;7,25E+01
738,00;7,21E+01
739,00;7,16E+01
740,00;7,12E+01
741,00;7,08E+01
742,00;7,04E+01
743,00;7,00E+01
744,00;6,96E+01
745,00;6,92E+01
746,00;6,88E+01
747,00;6,84E+01
748,00;6,81E+01
749,00;6,77E+01
750,00;6,72E+01
751,00;6,68E+01
752,00;6,64E+01
753,00;6,60E+01
754,00;6,56E+01
755,00;6,52E+01
756,00;6,48E+01
757,00;6,45E+01
758,00;6,41E+01
759,00;6,38E+01
760,00;6,34E+01
761,00;6,30E+01
762,00;6,27E+01
763,00;6,23E+01
764,00;6,20E+01
765,00;6,17E+01
766,00;6,14E+01
767,00;6,11E+01
768,00;6,07E+01
769,00;6,04E+01
770,00;6,01E+01
771,00;5,98E+01
772,00;5,95E+01
773,00;5,92E+01
774,00;5,90E+01
775,00;5,87E+01
776,00;5,84E+01
777,00;5,81E+01
778,00;5,79E+01
779,00;5,76E+01
780,00;5,73E+01
781,00;5,70E+01
782,00;5,68E+01
783,00;5,65E+01
784,00;5,63E+01
785,00;5,61E+01
786,00;5,58E+01
787,00;5,56E+01
788,00;5,53E+01
789,00;5,51E+01
790,00;5,48E+01
791,00;5,46E+01
792,00;5,43E+01
793,00;5,41E+01
794,00;5,39E+01
795,00;5,37E+01
796,00;5,35E+01
797,00;5,32E+01
798,00;5,30E+01
799,00;5,28E+01
800,00;5,26E+01
801,00;5,24E+01
802,00;5,22E+01
803,00;5,20E+01
804,00;5,18E+01
805,00;5,17E+01
806,00;5,15E+01
807,00;5,13E+01
808,00;5,11E+01
809,00;5,09E+01
810,00;5,07E+01
811,00;5,06E+01
812,00;5,04E+01
813,00;5,02E+01
814,00;5,00E+01
815,00;4,99E+01
816,00;4,97E+01
817,00;4,95E+01
818,00;4,94E+01
819,00;4,92E+01
820,00;4,90E+01
821,00;4,89E+01
822,00;4,87E+01
823,00;4,85E+01
824,00;4,84E+01
825,00;4,82E+01
826,00;4,81E+01
827,00;4,79E+01
828,00;4,77E+01
829,00;4,76E+01
830,00;4,74E+01
831,00;4,73E+01
832,00;4,72E+01
833,00;4,70E+01
834,00;4,69E+01
835,00;4,67E+01
836,00;4,66E+01
837,00;4,65E+01
838,00;4,63E+01
839,00;4,62E+01
840,00;4,60E+01
841,00;4,59E+01
842,00;4,58E+01
843,00;4,57E+01
844,00;4,55E+01
845,00;4,54E+01
846,00;4,53E+01
847,00;4,51E+01
848,00;4,50E+01
849,00;4,48E+01
850,00;4,47E+01
851,00;4,45E+01
852,00;4,44E+01
853,00;4,42E+01
854,00;4,41E+01
855,00;4,40E+01
856,00;4,38E+01
857,00;4,37E+01
858,00;4,35E+01
859,00;4,34E+01
860,00;4,33E+01
861,00;4,31E+01
862,00;4,30E+01
863,00;4,29E+01
864,00;4,28E+01
865,00;4,26E+01
866,00;4,25E+01
867,00;4,24E+01
868,00;4,23E+01
869,00;4,22E+01
870,00;4,20E+01
871,00;4,19E+01
872,00;4,18E+01
873,00;4,17E+01
874,00;4,16E+01
875,00;4,14E+01
876,00;4,13E+01
877,00;4,12E+01
878,00;4,11E+01
879,00;4,10E+01
880,00;4,08E+01
881,00;4,07E+01
882,00;4,06E+01
883,00;4,05E+01
884,00;4,04E+01
885,00;4,03E+01
886,00;4,02E+01
887,00;4,01E+01
888,00;4,00E+01
889,00;3,99E+01
890,00;3,98E+01
891,00;3,96E+01
892,00;3,95E+01
893,00;3,94E+01
894,00;3,93E+01
895,00;3,92E+01
896,00;3,92E+01
897,00;3,90E+01
898,00;3,89E+01
899,00;3,88E+01
900,00;3,88E+01
901,00;3,87E+01
902,00;3,86E+01
903,00;3,85E+01
904,00;3,84E+01
905,00;3,83E+01
906,00;3,82E+01
907,00;3,81E+01
908,00;3,81E+01
909,00;3,80E+01
910,00;3,79E+01
911,00;3,78E+01
912,00;3,77E+01
913,00;3,76E+01
914,00;3,75E+01
915,00;3,75E+01
916,00;3,74E+01
917,00;3,73E+01
918,00;3,72E+01
919,00;3,71E+01
920,00;3,70E+01
921,00;3,70E+01
922,00;3,69E+01
923,00;3,68E+01
924,00;3,67E+01
925,00;3,67E+01
926,00;3,66E+01
927,00;3,65E+01
928,00;3,64E+01
929,00;3,64E+01
930,00;3,63E+01
931,00;3,62E+01
932,00;3,61E+01
933,00;3,60E+01
934,00;3,60E+01
935,00;3,59E+01
936,00;3,58E+01
937,00;3,57E+01
938,00;3,57E+01
939,00;3,56E+01
940,00;3,56E+01
941,00;3,55E+01
942,00;3,54E+01
943,00;3,54E+01
944,00;3,53E+01
945,00;3,52E+01
946,00;3,52E+01
947,00;3,51E+01
948,00;3,50E+01
949,00;3,50E+01
950,00;3,49E+01
951,00;3,48E+01
952,00;3,48E+01
953,00;3,47E+01
954,00;3,46E+01
955,00;3,46E+01
956,00;3,45E+01
957,00;3,44E+01
958,00;3,44E+01
959,00;3,43E+01
960,00;3,42E+01
961,00;3,42E+01
962,00;3,41E+01
963,00;3,41E+01
964,00;3,40E+01
965,00;3,40E+01
966,00;3,39E+01
967,00;3,38E+01
968,00;3,38E+01
969,00;3,37E+01
970,00;3,37E+01
971,00;3,36E+01
972,00;3,35E+01
973,00;3,35E+01
974,00;3,34E+01
975,00;3,34E+01
976,00;3,33E+01
977,00;3,33E+01
978,00;3,32E+01
979,00;3,32E+01
980,00;3,31E+01
981,00;3,30E+01
982,00;3,30E+01
983,00;3,30E+01
984,00;3,29E+01
985,00;3,29E+01
986,00;3,28E+01
987,00;3,28E+01
988,00;3,27E+01
989,00;3,27E+01
990,00;3,26E+01
991,00;3,26E+01
992,00;3,25E+01
993,00;3,25E+01
994,00;3,24E+01
995,00;3,24E+01
996,00;3,23E+01
997,00;3,23E+01
998,00;3,22E+01
999,00;3,22E+01
1000,00;3,22E+01
1001,00;3,21E+01
1002,00;3,21E+01
1003,00;3,20E+01
1004,00;3,20E+01
1005,00;3,19E+01
1006,00;3,19E+01
1007,00;3,18E+01
1008,00;3,18E+01
1009,00;3,18E+01
1010,00;3,17E+01
1011,00;3,17E+01
1012,00;3,16E+01
1013,00;3,16E+01
1014,00;3,15E+01
1015,00;3,15E+01
1016,00;3,15E+01
1017,00;3,14E+01
1018,00;3,14E+01
1019,00;3,13E+01
1020,00;3,13E+01
1021,00;3,12E+01
1022,00;3,12E+01
1023,00;3,11E+01
1024,00;3,11E+01
1025,00;3,11E+01
1026,00;3,10E+01
1027,00;3,10E+01
1028,00;3,10E+01
1029,00;3,09E+01
1030,00;3,09E+01
1031,00;3,08E+01
1032,00;3,08E+01
1033,00;3,08E+01
1034,00;3,07E+01
1035,00;3,07E+01
1036,00;3,06E+01
1037,00;3,06E+01
1038,00;3,06E+01
1039,00;3,05E+01
1040,00;3,05E+01
1041,00;3,04E+01
1042,00;3,04E+01
1043,00;3,04E+01
1044,00;3,03E+01
1045,00;3,03E+01
1046,00;3,03E+01
1047,00;3,02E+01
1048,00;3,02E+01
1049,00;3,01E+01
1050,00;3,01E+01
1051,00;3,01E+01
1052,00;3,00E+01
1053,00;3,00E+01
1054,00;3,00E+01
1055,00;2,99E+01
1056,00;2,99E+01
1057,00;2,99E+01
1058,00;2,98E+01
1059,00;2,98E+01
1060,00;2,98E+01
1061,00;2,97E+01
1062,00;2,97E+01
1063,00;2,96E+01
1064,00;2,96E+01
1065,00;2,95E+01
1066,00;2,95E+01
1067,00;2,95E+01
1068,00;2,95E+01
1069,00;2,94E+01
1070,00;2,94E+01
1071,00;2,94E+01
1072,00;2,93E+01
1073,00;2,93E+01
1074,00;2,92E+01
1075,00;2,92E+01
1076,00;2,92E+01
1077,00;2,91E+01
1078,00;2,91E+01
1079,00;2,91E+01
1080,00;2,90E+01
1081,00;2,90E+01
1082,00;2,90E+01
1083,00;2,89E+01
1084,00;2,89E+01
1085,00;2,88E+01
1086,00;2,88E+01
1087,00;2,88E+01
1088,00;2,87E+01
1089,00;2,87E+01
1090,00;2,87E+01
1091,00;2,87E+01
1092,00;2,86E+01
1093,00;2,86E+01
1094,00;2,86E+01
1095,00;2,85E+01
1096,00;2,85E+01
1097,00;2,84E+01
1098,00;2,84E+01
1099,00;2,84E+01
1100,00;2,84E+01
1101,00;2,83E+01
1102,00;2,83E+01
1103,00;2,83E+01
1104,00;2,82E+01
1105,00;2,82E+01
1106,00;2,82E+01
1107,00;2,81E+01
1108,00;2,81E+01
1109,00;2,81E+01
1110,00;2,80E+01
1111,00;2,80E+01
1112,00;2,79E+01
1113,00;2,79E+01
1114,00;2,79E+01
1115,00;2,78E+01
1116,00;2,77E+01
1117,00;2,77E+01
1118,00;2,76E+01
1119,00;2,76E+01
1120,00;2,76E+01
1121,00;2,75E+01
1122,00;2,75E+01
1123,00;2,74E+01
1124,00;2,74E+01
1125,00;2,74E+01
1126,00;2,73E+01
1127,00;2,73E+01
1128,00;2,73E+01
1129,00;2,72E+01
1130,00;2,72E+01
1131,00;2,72E+01
1132,00;2,71E+01
1133,00;2,71E+01
1134,00;2,71E+01
1135,00;2,70E+01
1136,00;2,70E+01
1137,00;2,70E+01
1138,00;2,70E+01
1139,00;2,69E+01
